Reporting Period	Peer Group Description	Peer Group	UBPSE307	UBPSE318	UBPSE328	UBPSE338	UBPSE332	UBPSE326	UBPSE342	UBPSE316	UBPSE331	UBPSE306	UBPSE311	UBPSE323	UBPSE337	UBPSE325	UBPSE320	UBPSE330	UBPSE336	UBPSHP05	UBPSE329	UBPSE313	UBPSE343	UBPSE335	UBPSE327	UBPSE322	UBPSE339	UBPSE310	UBPSE344	UBPSE308	UBPSE333	UBPSE341	UBPSE304	UBPSE315	UBPSHP06	UBPSE309	UBPSE312	UBPSE314	UBPSE305	UBPSE334	UBPSHP07	UBPSE324	UBPSE319	UBPSE317	UBPSE321	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	36.7708	0.0000	0.3425	0.0000	0.0007	1.0089	0.0000	23.2430	0.0019	0.0000	0.0000	65.1353	0.0000	24.5139	76.7569	0.0011	0.0000	0.0000	0.7818	0.0000	0.0000	0.0000	15.9983	0.0000	0.0000	37.7182	0.0000	37.7182	0.0196	0.0000	100.0000	23.2430	0.0000	0.0000	0.0000	25.5109	0.0000	0.1120	0.0000	41.5211	76.7569	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	22.9215	0.0000	0.3643	0.0000	0.0032	2.1472	0.0000	0.4010	0.0003	0.0000	0.0000	0.0000	0.0000	21.3029	38.4237	0.0003	0.0000	0.0000	0.3610	0.0000	0.0000	0.0000	9.2003	0.0000	0.0000	20.5988	0.0000	20.5988	0.0289	0.0000	99.6420	0.4010	0.0000	0.0000	0.0000	22.6572	0.0000	0.0626	0.0000	36.6024	16.8717	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	50.0000	0.0000	0.0000	0.4788	0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	50.0000	100.0000	0.0000	50.0000	100.0000	0.0000	0.0000	0.0000	5.6077	50.0000	0.0000	0.0133	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6287	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1789	0.0000	100.0000	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	0.0211	0.0000	0.9235	0.0354	0.1261	9.9040	0.0000	50.0000	0.0054	0.0000	0.0000	50.0000	0.0000	0.0211	50.0000	0.0054	0.0000	0.0000	1.0011	0.0000	0.0000	0.0023	40.0742	0.0000	0.0000	50.0000	0.0000	50.0000	0.0030	0.0000	100.0000	50.0000	0.0000	0.0000	0.0000	49.9782	0.0000	0.0071	0.0000	49.9993	50.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	0.4492	0.0000	0.7624	0.0019	0.0000	36.8798	0.0000	14.3149	0.0037	0.0000	0.3664	82.8220	0.0000	26.7278	77.3144	0.0023	0.0000	8.3705	1.8293	0.3664	0.0000	0.0001	31.7319	0.0000	0.0000	0.4264	0.0000	0.4264	0.0409	0.0000	91.6294	14.3149	0.0000	0.0000	0.0000	98.7578	0.0446	0.1186	8.3705	95.3396	85.6850	0.0000	0.0446	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	27.9585	0.0000	0.1898	0.0000	0.0016	0.0000	0.0000	15.5562	0.0014	0.0000	0.0000	58.5165	0.0000	35.4758	84.4437	0.0001	0.0000	0.0000	3.8328	0.0000	0.0000	0.0000	3.0562	0.0000	0.0000	59.8021	0.0000	59.8021	0.0322	0.0000	100.0000	15.5562	0.0000	0.0000	0.0000	12.2392	0.0000	0.0246	0.0000	38.5321	84.4437	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	8.2348	0.0116	0.5936	0.0162	0.0218	26.4547	0.0000	12.9125	0.0068	0.2370	3.4371	22.3186	0.0000	20.7545	21.9699	0.0052	0.0000	8.4970	1.2957	3.0259	0.0000	0.0011	24.6232	0.1999	0.0000	4.8571	0.0000	5.3045	0.0708	0.0000	54.9607	17.9434	7.1929	0.0000	0.0000	49.5615	9.0579	0.2164	0.6503	86.3064	20.2896	8.1367	0.5094	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	35.7364	0.1672	0.4040	0.0060	0.0396	15.1228	0.0000	12.0105	0.0728	0.3680	2.2030	87.9403	0.0000	39.1111	85.6834	0.0696	0.0003	2.3060	0.5401	2.1672	0.0000	0.0005	4.8149	0.2008	0.0052	35.5569	0.0000	35.5761	0.1610	0.0000	97.6939	14.0504	2.0398	0.0192	0.0357	26.4844	2.3572	0.5376	0.2661	59.0489	85.9495	2.2434	0.1137	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	60.7817	0.0000	0.0494	0.0000	0.0036	0.0000	0.0000	0.0000	0.0010	0.0000	1.7501	100.0000	0.0000	26.7222	95.0000	0.0000	0.0000	0.0000	0.2026	1.7501	0.0000	0.0000	0.0000	0.0000	0.0000	37.4647	0.0000	37.4647	0.0251	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1618	0.0000	28.3924	95.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	19.5733	0.6040	0.5767	0.0087	0.0194	13.5100	0.0000	20.2028	0.0058	0.6959	1.4149	14.8712	0.0015	20.1703	15.0851	0.0054	-0.0006	2.9925	0.7408	1.2772	0.0000	0.0007	21.1943	0.0170	-0.0087	12.5136	0.0000	12.6112	0.0528	0.0000	82.0445	23.2704	1.9304	0.0058	0.0238	38.4999	2.2208	0.2401	0.1295	68.3051	13.4934	2.1768	0.0243	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	33.6608	0.3834	0.5461	0.0000	0.0636	3.5992	0.0000	1.8518	0.0008	2.5309	0.5590	94.6623	0.0000	22.5027	53.8169	0.0002	0.0000	1.7178	1.2232	0.0800	0.0000	0.0000	15.2277	2.1474	0.0000	30.8649	0.0000	31.6875	0.0065	0.0000	84.5392	1.8518	0.0000	0.8225	0.4789	34.0934	0.0458	0.0570	1.4316	43.3437	50.0000	0.0458	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	13.3581	0.0000	0.5528	0.0068	0.0000	4.3867	0.0000	0.0000	0.0015	0.0000	0.0000	100.0000	0.0000	18.6036	99.8795	0.0017	0.0000	0.1204	0.4667	0.0000	0.0000	0.0005	61.7748	0.0000	0.0000	8.5114	0.0000	8.5114	0.5267	0.0000	99.8795	0.0000	0.0000	0.0000	0.0000	78.1304	0.4819	0.3219	0.1204	84.7652	100.0000	0.0000	0.4819	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	12.3560	0.0000	0.5514	0.0057	0.0121	8.7579	0.0000	22.5846	0.0021	0.0000	0.2192	16.2010	0.0000	15.5761	28.0548	0.0022	-0.0192	0.0944	0.8137	0.2192	0.0000	0.0004	31.4480	0.0000	-0.6140	14.7209	0.0000	14.7209	0.0516	0.0000	99.3625	22.6044	0.0000	0.0000	0.0000	54.6772	0.1090	0.1194	0.0753	61.5126	21.2284	0.0000	0.0884	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	7.7240	0.0000	1.1278	0.0517	0.1647	30.7746	0.0000	52.7540	0.0018	5.9574	36.4865	47.2459	0.0000	23.4798	41.2884	0.0012	0.0014	5.9574	1.2969	36.4865	0.0000	0.0018	5.9830	5.9574	0.0095	37.8710	0.0000	37.8710	0.0937	0.0000	94.0425	52.7540	0.0000	0.0000	0.0000	17.9182	0.0000	0.0937	5.9574	60.2376	47.2459	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	27.4528	0.0000	0.5929	0.1616	1.9767	27.0213	0.0000	49.8050	0.0162	0.0000	6.2572	35.1135	0.0000	25.9262	48.0510	0.0174	0.0005	2.1439	1.2431	6.2572	0.0000	0.0140	25.9899	0.0000	0.0067	1.7460	0.0000	1.7460	0.3827	0.0000	97.8560	51.9091	2.1040	0.0000	0.0000	64.5439	2.6798	0.4088	0.0398	78.9376	48.0908	2.6300	0.0497	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	43.0422	0.0000	0.4684	0.0018	0.0035	4.3064	0.0000	7.1428	0.0026	0.0000	0.2307	85.7142	0.0000	44.6212	92.8571	0.0012	0.0000	0.0000	1.0063	0.0000	0.0000	0.0001	13.6467	0.0000	0.0000	29.6288	0.0000	30.0549	0.0583	0.0000	100.0000	7.1428	0.0000	0.4260	0.2307	26.6719	0.0000	0.1594	0.0000	62.5743	92.8571	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	17.7409	0.5827	0.6650	0.0010	7.4507	23.2879	0.0000	11.4513	0.0147	0.5827	1.8091	80.3521	0.0000	24.3092	83.6022	0.0135	0.0000	4.9464	0.3815	1.4231	0.0000	0.0000	16.8348	0.0000	0.0000	25.7729	0.0000	26.2220	0.0483	0.0000	95.0535	14.0341	2.5828	0.4491	0.3859	54.2278	6.3422	0.2218	2.3635	64.4320	85.9658	3.0332	3.3089	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	22.8088	0.0000	0.3081	0.0038	0.0001	8.9822	0.0000	9.4198	0.0039	0.0000	1.3283	14.7304	0.0000	20.9003	11.0478	0.0017	0.0000	0.0096	0.9225	1.2891	0.0000	0.0003	13.9152	0.0000	0.0000	21.9694	0.0000	21.9694	0.0429	0.0000	99.6510	6.6130	0.0096	0.0000	0.0000	24.5714	0.0000	0.3356	0.0000	44.4484	11.0478	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	22.8907	0.0000	0.3842	0.0000	0.0136	9.6242	0.0000	6.1424	0.0004	0.0000	0.6672	30.8179	0.0000	22.7414	14.0118	0.0001	0.0000	0.5164	0.7229	0.5907	0.0000	0.0000	11.5557	0.0000	0.0000	23.9986	0.0000	23.9986	0.0060	0.0000	89.6712	6.0459	0.2498	0.0000	0.0730	25.7388	0.0459	0.0457	0.0000	47.6433	15.9210	0.0440	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	18.7942	0.0000	0.3030	0.0014	0.0000	40.9162	0.0000	9.5783	0.0005	0.0166	2.1155	74.3125	0.0000	36.8990	77.4395	0.0007	0.0000	12.9820	0.2215	2.1155	0.0000	0.0001	6.0292	0.0166	0.0000	15.3279	0.0000	15.3279	0.0440	0.0000	87.0179	22.4765	12.8981	0.0000	0.0000	63.7618	14.8200	0.1439	0.0839	83.8444	77.5234	14.7407	0.0792	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	50.0000	0.0000	0.0000	0.0550	0.0000	3.0284	0.0000	0.0000	0.0081	0.0000	0.0000	100.0000	0.0000	25.0000	100.0000	0.0000	0.0000	0.0000	2.1199	0.0000	0.0000	0.0040	21.9715	0.0000	0.0000	0.0000	0.0000	0.0000	0.1132	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.2028	0.0000	50.0000	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	32.2172	0.5983	1.4175	0.0053	0.0114	12.3522	0.0000	15.4946	0.0026	7.2689	6.3531	82.9198	0.0000	16.9928	24.9129	0.0022	0.0000	1.6427	1.8115	6.3508	0.0000	0.0004	11.7468	6.6705	0.0000	24.7439	0.0000	24.7457	0.0488	0.0000	84.3943	17.1304	0.4032	0.0017	0.0022	36.6838	1.4784	0.1523	0.0069	45.9263	34.9043	1.4736	0.0048	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	21.2436	0.0000	0.7578	0.0069	0.0182	18.0362	0.0000	18.0684	0.0077	0.0000	0.4992	79.1517	0.0000	16.2590	76.7595	0.0063	0.0000	5.1720	1.0041	0.4992	0.0000	0.0005	30.3845	0.0000	0.0000	24.4338	0.0000	24.4338	0.0997	0.0000	94.8279	18.0684	0.0000	0.0000	0.0000	53.8238	0.0374	1.1083	5.1720	64.6798	81.9315	0.0000	0.0374	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	8.0895	0.0000	1.1217	0.0061	0.0000	19.9689	0.0000	0.0000	0.0068	0.0000	2.6976	100.0000	0.0000	0.8706	100.0000	0.0059	0.0000	0.0000	1.2082	2.6976	0.0000	0.0004	38.8814	0.0000	0.0000	13.2115	0.0000	13.2115	0.0581	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	76.0012	0.0000	0.5101	0.0000	59.7210	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	15.8617	0.0000	0.3365	0.0010	0.0001	4.0113	0.0000	2.6287	0.0013	0.0000	0.0000	27.6874	0.0000	17.7122	21.9872	0.0007	-0.0021	0.0000	0.7504	0.0000	0.0000	0.0000	11.0341	0.0000	-0.0209	25.2376	0.0000	25.2376	0.0442	0.0000	97.8069	3.0444	0.3886	0.0000	0.0000	22.4656	0.0000	0.0988	0.0000	33.7768	28.0801	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	0.0000	0.0000	0.6666	0.0000	0.0000	0.0000	0.0000	20.0000	0.0042	0.0000	16.6676	100.0000	0.0000	20.0000	80.0000	0.0042	0.0000	0.0000	0.5816	16.6676	0.0000	0.0000	13.3341	0.0000	0.0000	66.6676	0.0000	66.6676	0.0073	0.0000	100.0000	20.0000	0.0000	0.0000	0.0000	16.6676	0.0000	0.4694	0.0000	33.3341	80.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All insured savings banks	SVG	19.7488	0.9042	0.3540	0.0012	0.0403	12.0104	0.0000	3.2100	0.0026	0.0087	2.6779	26.2985	0.0000	21.5830	32.7168	0.0009	0.0000	0.7932	1.0436	2.0637	0.0000	0.0000	12.3115	0.0008	0.0000	16.3734	0.0000	16.3738	0.0718	0.0000	86.4361	4.3819	1.0938	0.0004	0.6323	31.3889	0.2912	0.2157	0.2796	45.5115	19.3260	0.0055	0.2857	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	0.0000	0.0000	0.0000	0.0000	1.0263	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	68.6097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	68.6097	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	54.4238	0.0000	0.2720	0.0024	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0000	100.0000	0.0000	36.2825	100.0000	0.0009	0.0000	0.0000	1.2807	0.0000	0.0000	0.0001	3.4857	0.0000	0.0000	45.5761	0.0000	45.5761	0.5204	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4002	0.0000	39.7683	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	33.9058	0.0000	0.7515	0.0434	0.1346	13.6990	0.0000	25.2361	0.0097	0.0000	3.5071	69.1557	0.0000	33.4955	67.2514	0.0081	0.0000	7.5124	1.2343	3.5071	0.0000	0.0034	33.0757	0.0000	0.0000	13.1311	0.0000	13.1311	0.1099	0.0000	92.4875	25.2361	0.0000	0.0000	0.0000	49.4558	0.0000	0.2395	7.5124	80.2703	74.7638	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	9.7400	0.0000	0.7445	0.0000	0.0000	46.4968	0.0000	0.0000	0.0106	0.0000	0.0000	100.0000	0.0000	11.8828	100.0000	0.0084	0.0000	0.0000	0.9315	0.0000	0.0000	0.0000	31.8802	0.0000	0.0000	8.1327	0.0000	8.1327	0.3802	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	82.1272	0.0000	1.1408	0.0000	90.2599	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	80.6063	0.0000	0.2968	0.0019	0.0000	1.7283	0.0000	0.0000	0.0068	7.0858	0.0000	100.0000	0.0000	73.9485	89.2308	0.0018	0.0000	10.7691	0.6535	0.0000	0.0000	0.0001	0.0000	7.0858	0.0000	4.9673	0.0000	4.9673	0.4430	0.0000	89.2308	0.0000	0.0000	0.0000	0.0000	14.4263	3.6833	0.6646	10.7691	75.6768	100.0000	0.0000	3.6833	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	51.8117	0.0000	0.2186	0.0717	0.0000	0.0000	0.0000	0.0000	0.0202	0.0000	0.0000	100.0000	0.0000	48.1882	100.0000	0.0056	0.0000	0.0000	0.7898	0.0000	0.0000	0.0055	0.0000	0.0000	0.0000	48.1882	0.0000	48.1882	0.6986	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5617	0.0000	48.1882	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	52.0383	0.0000	0.1686	0.0061	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	100.0000	0.0000	52.0383	100.0000	0.0001	0.0000	0.0000	0.5466	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	47.9616	0.0000	47.9616	0.0888	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0888	0.0000	52.0383	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	61.8506	0.0000	0.2048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	100.0000	0.0000	61.8506	100.0000	0.0001	0.0000	0.0000	0.1861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	38.1493	0.0000	38.1493	0.0763	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0763	0.0000	61.8506	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	65.2998	0.0000	0.0929	0.0000	0.0007	10.0000	0.0000	8.3713	0.0021	0.0000	0.0000	100.0000	0.0000	36.5090	86.6286	0.0019	0.0000	5.0000	0.5669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.7001	0.0000	34.7001	0.0625	0.0000	95.0000	8.3713	0.0000	0.0000	0.0000	0.0000	0.0000	0.8226	5.0000	46.5090	91.6286	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0593	0.0000	100.0000	100.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	9.8227	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0134	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6038	0.0000	0.0000	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	0.0000	0.0000	0.0000	0.0000	0.0000	7.4338	0.0000	0.0000	0.0085	0.0000	31.0709	100.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	5.2318	31.0709	0.0000	0.0000	34.7878	0.0000	0.0000	57.7782	0.0000	57.7782	1.2027	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	11.1507	0.0000	1.2027	0.0000	42.2217	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	3.6127	0.0000	0.4372	0.0147	0.0000	20.6215	0.0000	0.0000	0.0036	0.0000	0.0000	100.0000	0.0000	14.3063	100.0000	0.0012	0.0000	0.0000	1.9139	0.0000	0.0000	0.0005	15.7466	0.0000	0.0000	23.6500	0.0000	23.6500	0.0729	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	72.7364	0.0000	0.2244	0.0000	50.6745	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.2885	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1191	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.2885	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	100.0000	0.0000	0.0000	0.0151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	54.1070	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0774	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0641	0.0000	54.1070	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	4.0136	0.0000	0.1162	0.0051	0.0007	11.0936	0.0000	10.8319	0.0057	24.7841	0.0000	78.3360	0.0000	1.0054	51.7759	0.0002	0.0000	37.3920	2.1857	0.0000	0.0000	0.0003	19.4241	24.7841	0.0000	50.8137	0.0000	50.8137	0.0279	0.0000	62.6079	23.2742	12.4422	0.0000	0.0000	45.1725	0.0000	0.1316	24.9498	31.5232	76.7257	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	38.3640	0.0000	0.1362	0.0027	0.0090	0.0000	0.0000	50.0000	0.0008	0.0000	0.0000	0.0000	0.0000	44.1821	50.0000	0.0000	0.0000	0.0000	1.7775	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	61.6359	0.0000	61.6359	0.2977	0.0000	100.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	44.1821	50.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	18.3154	0.0000	0.6282	0.0043	0.0495	16.6786	0.0000	0.0000	0.0040	0.0000	0.0476	95.2205	0.0000	16.6584	65.2483	0.0041	0.0000	2.7667	0.6985	0.0476	0.0000	0.0003	20.0207	0.0000	0.0000	16.0358	0.0000	16.0358	0.1712	0.0000	70.4879	0.0000	0.0000	0.0000	0.0000	44.9982	0.0000	0.2978	2.7667	64.6365	97.1033	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	54.8620	0.0000	0.1908	0.0667	0.2144	4.3493	0.0000	6.5114	0.0087	0.0868	3.9773	80.4657	0.0000	17.9598	93.4596	0.0062	0.0000	0.0289	0.2671	3.9338	0.0000	0.0054	36.7700	0.0868	0.0000	27.3990	0.0000	27.4424	0.9733	0.0000	99.9710	6.5114	0.0000	0.0434	0.0434	13.7181	0.0000	2.6496	0.0289	59.0791	93.4885	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	50.0059	0.0000	2.4274	0.0000	0.0732	0.0000	0.0000	50.0000	0.0001	0.0000	0.0000	100.0000	0.0000	31.6863	50.0000	0.0001	0.0000	0.0000	1.9064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0059	0.0000	50.0059	0.0023	0.0000	100.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	31.6863	50.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	60.4289	0.0000	0.1678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.0000	100.0000	0.0000	75.0534	100.0000	0.0012	0.0000	0.0000	0.5064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	39.5710	0.0000	39.5710	0.2071	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7516	0.0000	75.0534	100.0000	0.0000	0.0000	
