Reporting Period	Peer Group Description	Peer Group	UBPSE865	UBPSE855	UBPSE843	UBPSE870	UBPSE868	UBPSE854	UBPSE842	UBPSE839	UBPSE857	UBPSE867	UBPSE876	UBPSE849	UBPSE852	UBPSE856	UBPSE860	UBPSE840	UBPSE837	UBPSE848	UBPSE873	UBPSE846	UBPSE859	UBPSE841	UBPSE874	UBPSE847	UBPSE838	UBPSE845	UBPSE864	UBPSE862	UBPSE844	UBPSE871	UBPSE853	UBPSE861	UBPSE863	UBPSE869	UBPSE851	UBPSE836	UBPSE872	UBPSE850	UBPSE866	UBPSE858	UBPSE875	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	0.1071	0.0000	0.6807	2.0154	0.0366	0.0000	2.7841	0.0000	0.0000	0.0092	0.1558	0.6807	0.0000	0.0000	1.0165	0.0000	0.0000	0.0000	3.6919	0.0000	0.5191	0.0000	0.2636	0.0000	0.0000	0.0000	1.6072	0.8722	0.0000	0.0301	0.0000	0.2396	1.4164	0.5989	0.0000	2.7841	0.2001	3.4648	0.7020	2.7619	0.0274	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	0.1057	0.0000	0.2576	1.0845	0.0333	0.0000	3.5445	0.0000	0.0499	0.0273	0.2806	0.2023	0.0000	0.1354	0.8548	0.0000	0.0000	0.1301	2.6773	0.0000	0.7189	0.1139	0.1577	0.0000	0.0000	0.0000	1.2691	0.1727	0.0000	0.0004	0.0000	0.1705	0.6832	0.4013	0.0396	5.2136	0.1595	3.7468	0.7560	1.6947	0.0636	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	0.0000	0.0000	0.0000	0.6172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4584	0.0000	-0.0101	0.0000	0.0000	0.0000	0.0000	0.1514	0.0000	0.1874	0.0000	0.1338	0.6172	0.0000	0.0000	0.0000	-0.0364	0.0000	0.0000	1.8562	-0.3236	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	0.2792	0.0000	1.5291	0.6527	0.0772	0.4056	2.0245	0.9588	-0.1474	0.0291	0.1107	1.1997	0.0000	0.2066	1.1374	0.0000	0.0000	0.7920	3.9738	0.1372	0.4345	1.0305	0.1348	0.0000	0.0000	0.0000	0.6696	0.1516	0.0000	-0.1261	0.0000	0.1527	0.3738	0.2789	-0.6284	2.2523	0.0336	3.2243	0.7398	0.6880	0.0885	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	0.0000	0.0000	0.5641	1.8054	0.0000	0.0000	1.8300	0.0000	0.0000	0.0054	0.0015	0.5641	0.0000	0.0000	55.6661	0.0000	0.0000	0.0000	0.0000	0.0000	0.2027	0.0000	0.0044	0.0000	0.0000	0.0000	0.9422	0.0437	0.0000	-0.0104	0.0000	0.4206	1.1687	0.6367	0.0000	1.8300	0.0111	2.3942	6.8609	1.7589	-0.0065	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	0.2298	0.0000	0.0000	0.3521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.2266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1520	0.0000	0.8770	0.0000	0.0000	0.0000	0.5531	0.0589	0.0000	-0.0014	0.0000	0.5502	0.1862	0.1659	0.0000	0.0000	0.0256	0.0000	0.0000	0.1477	0.0753	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	0.2116	0.0000	2.6943	0.3820	0.0000	0.0000	0.4332	0.0000	0.0000	0.0000	0.0000	2.6943	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3477	0.0000	0.0000	0.0000	0.0000	0.0000	0.0263	0.6710	0.0000	0.0000	0.0000	0.4865	0.3672	0.0148	0.0000	0.4332	0.0190	3.1275	0.0000	0.1980	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	1.3815	0.0000	5.8864	7.8137	0.4341	0.0000	6.2098	0.0000	0.0000	0.1653	0.7215	5.8864	0.0000	0.0000	3.7965	0.0000	0.0000	0.0000	4.7201	0.0000	4.8032	0.0000	0.7254	0.0000	0.0000	0.0000	6.5915	1.2733	0.0000	0.3090	0.0000	2.6293	3.4085	4.4052	0.0000	6.2098	1.5888	12.0962	0.3911	4.5346	0.4600	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	0.0111	0.0000	0.0000	0.3574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1820	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8916	0.0000	-0.2106	0.0000	0.0000	0.0000	0.0708	0.0834	0.0000	-0.0019	0.0000	1.1789	0.2888	0.0686	0.0000	0.0000	-0.0311	0.0000	0.0000	0.1595	-0.3231	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	0.0481	0.0000	2.0096	1.4099	0.0941	3.0881	4.2807	1.6336	1.2270	0.0264	0.5799	1.5700	0.0000	0.0580	1.1660	0.0000	0.0000	1.0626	3.5606	0.5336	0.5722	0.2108	0.2042	0.0000	0.0000	0.0000	1.1208	0.2701	0.0000	0.1448	13.1147	0.2241	0.8930	0.5168	0.2791	5.8112	0.1652	5.8508	1.2346	1.7432	0.0636	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	0.3673	0.0000	2.8292	0.8545	0.0000	0.0000	3.7776	0.0000	0.0000	0.1276	0.0083	2.8292	0.0000	0.0000	1.0632	0.0000	0.0000	0.0000	3.3316	0.0000	0.5837	0.0000	0.0419	0.0000	0.0000	0.0000	0.8389	0.1103	0.0000	-0.0172	0.0000	0.1303	0.3408	0.5136	0.0000	3.7776	-0.0730	6.6069	1.0213	0.4816	-0.0497	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	0.0000	0.0000	0.8587	1.2347	0.0000	0.0000	0.8933	0.0000	0.0000	0.0388	0.0235	0.8587	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1040	0.0000	0.0000	0.0000	1.8701	0.2086	0.0000	-0.0019	0.0000	0.8345	0.4947	0.7399	0.0000	0.8933	0.0000	1.7521	0.0000	0.7144	0.0033	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	0.0000	0.0000	0.0000	1.6914	0.0000	0.6138	2.0482	1.5539	0.8914	0.0000	0.6302	0.4086	0.0000	1.1689	0.0000	0.0000	0.0000	0.4720	0.0000	0.3453	2.3227	2.5424	0.0000	0.0000	0.0000	0.0000	0.0000	1.2684	0.0000	0.0896	0.0000	0.1300	1.3516	0.3397	0.0000	0.0000	1.8583	2.4568	0.0000	0.8707	0.5834	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	0.2666	0.0000	0.4496	1.5998	0.1100	0.0000	2.8837	0.0000	2.4246	0.0442	0.5640	3.9563	0.0000	6.6597	1.9445	0.0000	0.0000	24.6195	4.8584	0.0000	0.8118	15.3314	0.6449	0.0000	0.0000	0.0000	0.5900	0.1970	0.0000	-0.0128	0.0000	1.4503	1.4078	0.1920	1.5053	0.9788	0.1911	6.8400	1.5880	0.8290	0.1008	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All insured savings banks	SVG	0.0000	0.0000	2.3740	2.1584	0.0000	0.2012	1.6893	0.1352	0.1579	0.0778	0.3635	1.6090	0.0000	-0.1792	0.8057	0.0000	0.0000	0.0000	2.5239	0.0099	0.4213	0.0000	-0.6783	0.0000	0.3266	0.2267	3.6015	0.4994	0.0000	-0.0195	1.2032	0.2063	0.9594	1.1990	0.0041	2.4572	0.2340	3.2983	0.3799	1.6032	-0.0391	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	0.0000	0.0000	0.0000	0.1998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0219	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.0000	0.1998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2259	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	0.0000	0.0000	0.0000	0.1026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0046	0.0000	0.0505	0.1026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2186	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
