Reporting Period	Peer Group Description	Peer Group	UBPSE601	UBPSM011	UBPSM040	UBPSE595	UBPSM004	UBPSE591	UBPSE600	UBPSE597	UBPSM014	UBPSE598	UBPSM009	UBPSE592	UBPSM017	UBPSK447	UBPSM006	UBPSM010	UBPSM012	UBPSE596	UBPSM005	UBPSM015	UBPSM013	UBPSM008	UBPSM041	UBPSM007	UBPSE599	UBPSM016	
3/31/2018 11:59:59 PM	All insured savings banks	SVG	97.1795	79.6296	100.0000	2.0024	94.2597	72.6411	87.8243	267.8957	0.5436	78.4883	9.3833	6.1160	9.8205	4.6037	0.5948	8.4832	99.9679	48.8705	3.1957	3.0642	0.0320	0.0000	100.0000	0.0000	6.1109	0.2295	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	100.7862	66.1470	99.9997	1.6264	97.0511	66.9988	85.0141	247.8157	0.0000	73.3014	16.2306	10.3084	0.0000	3.7246	0.0000	17.6220	100.0000	18.2019	2.9485	1.6264	0.0000	0.0000	100.0000	0.0000	11.3262	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	50.1868	55.1978	100.0000	0.0000	97.6170	77.2667	49.1706	760.4761	0.0000	116.6536	19.5283	1.1316	0.0000	-8.5297	0.0618	25.2737	100.0000	0.0000	2.3211	0.0000	0.0000	0.0000	100.0000	0.0000	-1.4072	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	175.4769	80.6888	100.0000	8.7311	80.6517	49.6384	147.7724	51.6327	17.8595	105.1021	9.4230	12.5292	0.0000	38.3692	18.6038	9.8880	100.0000	25.0000	0.7443	26.5907	0.0000	0.0000	100.0000	0.0000	-1.6957	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	90.1380	83.6496	99.9999	4.0250	93.6291	65.7836	75.8024	23995.5061	1.3649	7425.1422	10.2289	9.1044	38.1457	4.8554	1.4966	6.1214	100.0000	58.8743	4.8742	5.3899	0.0000	0.0000	100.0000	0.0000	10.2299	0.0009	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	80.8793	60.0973	100.0000	0.8145	90.7608	75.6001	75.0843	1433.1667	0.0000	122.7042	20.2356	8.4229	0.0000	-3.1928	0.0377	19.6670	100.0000	100.0000	9.2014	0.8145	0.0000	0.0000	100.0000	0.0000	3.6275	20.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	101.2386	83.4639	100.0000	2.4435	95.5140	68.4941	86.1587	161.9627	0.2838	46.6057	8.9224	8.7806	41.4824	11.0022	0.2998	5.6791	100.0000	83.0429	3.6526	2.7274	0.0000	0.0000	100.0000	0.0000	10.0122	0.0228	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	90.1513	90.9498	100.0000	1.5738	97.5372	52.1233	57.1197	73.2732	0.0000	44.0502	5.5051	5.9090	10.9402	7.6006	0.0000	3.5450	100.0000	97.5760	2.4627	1.5738	0.0000	0.0000	100.0000	0.0000	5.4414	3.5723	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	85.8349	80.9909	100.0000	5.2571	75.8657	58.3911	76.3145	158.4909	6.7181	184.6129	14.5606	7.4172	27.1622	0.6576	19.4399	4.4484	100.0000	37.5174	4.6943	11.9752	0.0000	0.0000	100.0000	0.0000	-8.9964	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	91.6664	72.2519	100.0000	0.6331	97.2615	77.0899	87.5746	356.1473	0.3316	116.5193	15.7306	3.6068	26.2998	0.1059	0.5287	12.0174	100.0000	82.8881	2.2096	0.9648	0.0000	0.0000	100.0000	0.0000	-0.3863	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	116.9592	37.1234	78.0710	0.0000	73.5090	67.4858	90.2162	346.1671	0.0000	339.3042	40.8559	3.2473	0.0000	10.9855	0.0000	0.0916	78.0710	0.0000	4.5619	0.0000	21.9289	0.0000	100.0000	0.0000	-13.5933	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	80.5547	92.9274	100.0000	0.0000	95.2678	84.6071	76.6981	30.2433	0.0000	65.8799	3.8928	5.0654	0.0000	4.6882	0.2187	3.1796	100.0000	0.0000	4.5134	0.0000	0.0000	0.0000	100.0000	0.0000	2.5655	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	88.5401	99.8722	100.0000	0.0520	96.4033	85.0112	86.8200	769.6866	0.0000	263.9426	0.1277	1.7745	0.0000	-13.9069	0.0000	0.0000	100.0000	46.6666	3.5966	0.0520	0.0000	0.0000	100.0000	0.0000	-14.2046	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	77.2319	80.5634	100.0000	0.9119	94.8336	78.1242	72.1523	554.3526	0.1551	74.3358	8.4228	3.5689	7.6923	-5.6684	0.5323	9.2819	100.0000	42.7592	2.9517	1.4963	0.0000	0.0000	100.0000	0.0000	6.4061	0.4604	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	86.0313	68.5418	99.9999	0.3272	88.4681	75.5963	73.3375	493.2126	0.0421	108.5544	10.9684	3.6465	0.0000	1.2550	0.0549	14.0372	100.0000	14.7036	8.9831	0.7681	0.0000	0.0000	100.0000	0.0000	1.4267	0.9092	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	74.5754	83.8764	100.0000	2.6708	92.7910	76.0096	70.4397	122.1750	0.0000	122.4604	12.0396	6.0328	0.0000	-5.7857	0.0000	4.0839	100.0000	99.9700	7.2089	2.6708	0.0000	0.0000	100.0000	0.0000	2.0041	2.7823	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	89.7776	79.6934	100.0002	2.1805	92.3930	68.0091	80.0343	270.1593	0.0000	77.6839	10.3940	8.1141	1.8891	8.9394	0.1607	9.9127	100.0000	50.0000	7.4464	2.1805	0.0000	0.0000	100.0000	0.0000	7.4425	0.3375	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	103.1130	82.7227	100.0000	0.0000	96.4799	71.6513	98.3743	344.1044	0.0000	63.3883	7.2998	5.4265	0.0000	-0.9085	0.0559	9.9773	100.0000	0.0000	3.4640	0.0000	0.0000	0.0000	100.0000	0.0000	13.8623	0.4659	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	107.4878	77.5946	100.0000	2.0110	87.2891	68.3515	97.7304	262.0706	6.9502	94.5588	11.5534	7.1204	34.7312	7.0126	4.7869	10.8520	100.0000	65.2511	7.9238	8.9612	0.0000	0.0000	100.0000	0.0000	5.7159	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	122.5104	81.9711	99.9999	9.3191	94.5464	65.4250	104.5754	47.6318	1.5729	50.7166	8.9987	12.1678	41.2833	18.1146	1.5392	5.9698	100.0000	66.9051	2.9885	11.4327	0.0000	0.0000	100.0000	0.0000	8.2227	0.0606	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	100.9975	87.7789	99.9998	0.5364	99.3772	75.9426	96.0806	485.9094	0.7935	120.3368	6.3269	3.4364	62.3104	-3.1827	0.1412	5.8939	100.0000	100.0000	0.4812	1.3299	0.0000	0.0000	100.0000	0.0000	-0.5031	0.6358	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	111.8885	80.9784	99.9999	3.1949	94.2032	70.0339	97.5179	67.5823	0.9473	47.8421	9.6518	9.8652	1.9581	14.1495	0.8373	7.7870	100.0000	50.3922	3.4343	4.4563	0.0000	0.0000	100.0000	0.0000	10.3050	0.1395	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	107.4849	70.8828	100.0000	6.9838	90.2547	69.0899	93.9089	187.9154	2.2505	100.9567	19.9297	9.7762	36.1833	9.3423	2.7536	9.1875	100.0000	78.2041	6.9915	9.2344	0.0000	0.0000	100.0000	0.0000	3.9238	0.0229	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	92.3816	73.4667	100.0001	4.0710	94.5903	75.7618	85.9256	622.5225	1.1427	134.2151	12.1421	6.4340	45.5515	4.2304	1.7973	14.3912	100.0000	72.1187	3.6124	5.2138	0.0000	0.0000	100.0000	0.0000	-1.6041	0.4918	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	116.8589	88.4633	99.9996	4.8631	92.9382	66.9201	98.6728	298.8436	0.0000	47.9331	10.5182	6.3726	0.0000	8.4026	6.4446	1.0179	100.0000	48.5598	0.6166	4.8631	0.0000	0.0000	100.0000	0.0000	15.2360	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	89.3493	82.8372	99.9992	3.5137	91.5579	65.2704	83.0423	948.8759	5.0131	93.9907	5.8135	3.4835	0.0000	-22.3125	7.5365	11.3484	100.0000	72.8501	0.9046	8.5269	0.0000	0.0000	100.0000	0.0000	-0.1018	0.0537	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	40.8854	90.6735	100.0000	0.0000	96.4332	41.1833	37.3182	110.2627	0.0000	32.9882	2.2451	3.3372	0.0000	-0.0916	0.0000	7.0812	100.0000	0.0000	3.5667	0.0000	0.0000	0.0000	100.0000	0.0000	8.8338	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	90.8586	72.3520	100.0003	4.1470	98.0145	77.5396	83.7429	1473.0172	0.2488	120.7753	20.2561	6.1167	100.0000	2.3048	0.0194	7.3921	100.0000	95.3565	1.9663	4.3958	0.0000	0.0000	100.0000	0.0000	4.0638	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	86.3528	93.4050	100.0000	20.8912	99.0372	72.7122	39.2699	111.7737	0.0000	70.8780	2.8462	10.1998	3.2045	2.7118	0.0719	3.7486	100.0000	76.3365	0.8908	20.8912	0.0000	0.0000	100.0000	0.0000	-9.0174	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	106.2299	75.4253	99.9999	3.1992	95.7965	72.3867	98.7028	457.7347	0.7866	49.3762	11.6376	11.6622	55.8389	12.6387	0.9100	12.9369	100.0000	71.6907	3.2933	3.9859	0.0000	0.0000	100.0000	0.0000	11.0311	2.5148	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	90.6240	82.3875	99.9999	1.8238	90.6835	73.0615	84.1190	336.5493	1.3178	62.2420	8.0253	6.7478	20.0409	8.0909	0.9802	8.8789	100.0000	67.8721	6.0239	3.1416	0.0000	0.0000	100.0000	0.0000	10.1555	0.6764	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	96.4538	79.9510	99.9986	2.2475	89.7553	63.0422	83.9337	25.3729	0.8713	44.4456	14.7514	16.8615	9.9639	21.9023	0.8742	5.2961	100.0000	39.9759	9.3689	3.1189	0.0000	0.0000	100.0000	0.0000	19.0335	9.2352	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	102.5584	80.3491	99.9999	3.6313	95.5535	72.4921	91.0358	428.6668	1.3570	115.2117	11.1507	6.2008	6.4454	4.6666	1.2103	7.0953	100.0000	40.8357	2.2204	5.1828	0.0000	0.0000	100.0000	0.0000	4.6878	1.8673	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	94.9975	83.6597	99.9999	1.1552	98.6911	70.8996	84.2536	435.9522	1.2545	88.5670	7.9690	5.4899	34.6795	-7.5105	0.0003	8.3711	100.0000	47.1890	1.3084	2.4097	0.0000	0.0000	100.0000	0.0000	7.5383	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	113.2598	76.2701	100.0000	5.7658	96.3484	76.7567	104.1817	225.4814	0.0000	77.1362	10.0422	5.7506	25.7423	11.8318	0.1194	13.6875	100.0000	39.5155	3.5320	5.7658	0.0000	0.0000	100.0000	0.0000	1.4878	26.4094	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	98.9786	77.6760	99.9999	1.0241	95.6519	73.4393	92.1643	327.0102	0.7627	76.4761	8.9555	5.1544	30.1429	1.7609	0.4362	11.1239	100.0000	54.6809	2.1124	2.1373	0.0000	0.0000	100.0000	0.0000	7.1248	0.9384	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	104.8537	79.7829	100.0000	0.7753	98.3612	73.0106	100.1716	1526.8043	0.0266	133.1619	13.4204	3.5721	45.2546	4.1667	0.0240	6.7965	100.0000	74.5071	1.6147	0.8020	0.0000	0.0000	100.0000	0.0000	7.8692	0.0799	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	67.6954	65.6099	99.9999	0.4311	99.8903	89.4816	66.6169	760.5274	0.0000	316.9152	18.2402	0.8830	100.0000	-23.1944	0.0000	16.1496	100.0000	96.6978	0.1095	0.4311	0.0000	0.0000	100.0000	0.0000	-12.0052	100.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	93.1970	79.3911	100.0000	2.3171	94.5757	72.0547	84.1424	590.2666	0.4521	91.0731	9.1312	4.9586	4.8593	1.5702	0.8044	9.1092	99.9983	48.8715	3.0272	2.9807	0.0016	0.0000	100.0000	0.0000	2.8541	3.1539	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	111.9913	82.0909	100.0000	2.7402	92.2775	67.9116	104.7633	50.8432	9.2135	26.4738	16.1144	13.9428	100.0000	13.2888	6.5752	1.7946	100.0000	100.0000	1.1472	11.9538	0.0000	0.0000	100.0000	0.0000	18.0193	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	84.5619	76.7837	100.0000	0.0000	98.4902	72.2348	78.7048	754.5803	0.0000	84.5182	10.4590	3.7282	0.0000	-11.4098	0.1770	12.7572	100.0000	0.0000	1.3327	0.0000	0.0000	0.0000	100.0000	0.0000	9.8704	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	99.0711	80.6060	100.0000	14.7830	89.0602	66.7594	82.8579	159.6365	8.0421	82.2549	12.4601	7.6941	33.0960	15.3685	0.3071	6.9337	100.0000	52.1126	10.6325	22.8252	0.0000	0.0000	100.0000	0.0000	14.0276	3.3667	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	84.4361	78.1403	100.0000	0.7594	91.8033	70.9178	76.9691	1034.4677	0.0725	94.5796	10.9883	6.4394	0.0000	-14.2330	0.7820	10.8713	100.0000	0.0000	7.4147	0.8320	0.0000	0.0000	100.0000	0.0000	3.7059	0.1331	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	93.5020	71.6283	100.0000	2.9949	92.3303	73.5145	84.7564	215.3193	0.6777	119.9484	15.9209	9.0578	15.6332	4.5542	1.5585	10.8818	100.0000	81.0745	3.7569	3.9329	0.0000	0.0000	100.0000	0.0000	0.3968	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	112.9602	94.3497	100.0000	18.3420	100.0000	67.7814	91.9422	247.0012	5.0832	1811.6813	5.5365	8.2476	0.0000	-6.2663	0.0000	0.1137	100.0000	52.8642	0.0000	23.4252	0.0000	0.0000	100.0000	0.0000	-43.2289	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	104.8341	67.1584	100.0000	4.2641	97.5189	73.4139	96.0935	53.5044	0.0000	65.7749	17.9906	8.3852	39.9281	13.1491	0.0173	14.8509	100.0000	84.9728	2.4637	4.2641	0.0000	0.0000	100.0000	0.0000	8.3507	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	166.8209	99.2892	100.0000	62.5009	100.0000	34.6517	31.3007	427.3409	0.0000	43.0863	0.5222	48.3867	0.0000	43.7526	0.0000	0.1885	100.0000	100.0000	0.0000	62.5009	0.0000	0.0000	100.0000	0.0000	4.9458	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	98.4282	74.3856	99.9999	2.2742	97.3406	74.7578	90.4007	420.0139	0.7650	159.3436	9.8563	4.6889	26.9680	2.2763	0.7765	15.7580	100.0000	50.6984	1.8827	3.0393	0.0000	0.0000	100.0000	0.0000	-3.7184	25.1627	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	85.4188	88.9275	99.9998	0.0000	98.6319	80.5152	83.4854	452.0559	0.0000	68.5301	8.6211	1.8855	0.0000	-5.2028	0.0000	2.4511	100.0000	0.0000	1.3679	0.0000	0.0000	0.0000	100.0000	0.0000	6.4432	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	100.6978	82.4298	100.0000	2.5066	95.2019	64.7753	83.2671	172.2826	0.5637	60.1712	7.8046	7.0665	0.3026	8.8853	1.2053	7.2091	100.0000	60.9714	2.3941	3.1144	0.0000	0.0000	100.0000	0.0000	8.4718	0.3559	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	66.4892	59.6547	100.0000	0.0000	85.8003	78.9424	62.2184	252.8013	0.0000	149.0985	28.0195	6.3477	0.0000	-12.5770	0.0000	12.3257	100.0000	0.0000	14.1996	0.0000	0.0000	0.0000	100.0000	0.0000	-8.1699	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0143	0.0000	-3056.8491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-38.9750	50.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0143	0.0000	-3056.8491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-38.9750	50.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1057.3708	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-43.3221	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1742.6580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-38.9829	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1681.9867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-55.0503	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-56365.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-64.9127	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-7930.9727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-50.0976	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-336.9678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-67.0231	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-11.9619	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-7.4673	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7151	100.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-79.8292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-6.5393	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-718.3017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-15.9031	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-72.0900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-19.0195	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-18.8990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-25.8136	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-30.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-18.3052	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-162.0159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-9.0392	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-79.9097	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-20.0490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-13.3569	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-106.9817	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-68.2510	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.9669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.3466	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1415100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-41.1163	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	301	84.7759	38.1324	100.0000	13.6709	9.5728	64.3463	69.8184	371.4993	9.8635	289.7685	61.8646	16.3330	0.0000	-23.2697	90.3812	0.0029	100.0000	65.8590	0.0458	23.5345	0.0000	0.0000	100.0000	0.0000	-19.8655	0.1423	
3/31/2018 11:59:59 PM	Bankers banks	BKR	84.7759	38.1324	100.0000	13.6709	9.5728	64.3463	69.8184	371.4993	9.8635	289.7685	61.8646	16.3330	0.0000	-23.2697	90.3812	0.0029	100.0000	65.8590	0.0458	23.5345	0.0000	0.0000	100.0000	0.0000	-19.8655	0.1423	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	303.5124	99.9428	100.0000	64.8523	89.5002	27.1561	105.1575	22.9773	8.9193	25.1172	0.0571	35.8605	0.0000	51.1341	9.5002	0.0000	100.0000	69.7762	0.9994	73.7717	0.0000	0.0000	100.0000	0.0000	24.6030	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	6359.0735	95.2357	100.0000	46.6393	79.1976	19.8858	146.4256	85.1879	3.8300	222.7715	0.9454	19.7640	0.0000	57.4500	20.7120	1.6088	97.7899	51.6248	0.0597	50.4693	2.2100	0.0013	100.0000	0.0292	-20.6421	80.8922	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	280.6006	98.3228	100.0000	52.9832	48.1737	34.4171	109.2023	202.8410	30.8978	74.7476	0.9776	13.7902	0.0000	41.8606	49.8003	0.6995	100.0000	43.8440	2.0258	83.8810	0.0000	0.0000	100.0000	0.0000	26.0255	50.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	108.7587	80.5364	100.0000	7.3760	88.7056	72.2424	93.4994	216.7258	6.3924	387.2653	14.3762	8.1797	100.0000	-7.3922	6.3924	5.0873	100.0000	100.0000	4.9019	13.7685	0.0000	0.0000	100.0000	0.0000	-13.1508	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	87.1841	63.2492	99.9995	1.1860	98.8296	71.7302	81.1937	1018.9271	0.0000	1230.6241	30.3964	4.6214	100.0000	-23.1643	1.1116	6.3538	100.0000	100.0000	0.0582	1.1860	0.0000	0.0000	100.0000	0.0000	-24.2928	0.0000	
