Reporting Period	Peer Group Description	Peer Group	UBPSE927	UBPSE899	UBPSE957	UBPSE965	UBPSE977	UBPSE999	UBPSD029	UBPSE916	UBPSE971	UBPSD011	UBPSD026	UBPSE923	UBPSE945	UBPSE905	UBPSE933	UBPSE919	UBPSD002	UBPSD024	UBPSE928	UBPSE954	UBPSE964	UBPSD012	UBPSE984	UBPSE972	UBPSE952	UBPSE932	UBPSE902	UBPSE911	UBPSE943	UBPSE967	UBPSE987	UBPSD025	UBPSE959	UBPSE918	UBPSE953	UBPSD015	UBPSE925	UBPSE903	UBPSE906	UBPSE948	UBPSE956	UBPSE998	UBPSD022	UBPSE966	UBPSE996	UBPSE909	UBPSE930	UBPSE962	UBPSE970	UBPSD010	UBPSE946	UBPSE900	UBPSE913	UBPSE949	UBPSD018	UBPSD001	UBPSE929	UBPSE985	UBPSD023	UBPSD027	UBPSD007	UBPSE920	UBPSE995	UBPSE969	UBPSD013	UBPSE951	UBPSE975	UBPSE931	UBPSE910	UBPSE912	UBPSD017	UBPSE934	UBPSE944	UBPSD006	UBPSE898	UBPSE958	UBPSE976	UBPSE993	UBPSE896	UBPSE907	UBPSE922	UBPSE982	UBPSE915	UBPSD016	UBPSE897	UBPSE955	UBPSE963	UBPSE997	UBPSD009	UBPSE921	UBPSE983	UBPSE908	UBPSE973	UBPSE961	UBPSE901	UBPSE947	UBPSE914	UBPSE926	UBPSE986	UBPSE968	UBPSE974	UBPSD008	UBPSD028	UBPSD030	UBPSE917	UBPSE980	UBPSE924	UBPSD014	UBPSE960	UBPSE950	UBPSE904	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	1.5544	28.0246	10.5897	-1.6071	0.0000	93.3365	11.2958	0.0000	0.2737	30.9185	9.4453	0.0000	1.0262	0.0000	9.4196	101.0340	0.6816	100.0000	15.6671	4.0403	2.5411	0.6693	0.3435	0.7285	0.1190	12.5326	-73.3610	22.5866	1.9377	2.5691	0.2630	0.5976	8.9626	0.0000	27.8250	24.3830	0.1559	0.0496	-3.3717	3.5218	19.3776	13.7713	3.0873	38.6995	95.8249	34.5617	6.5874	7.7914	9.5012	91.4488	-16.4554	33.5757	5.5683	-19.1342	8.8560	27.3629	25.8958	196.3046	84.6159	77.3580	94.6923	0.0000	7.4410	28.8993	5.9207	2.4179	0.0000	33.7215	-23.8650	11.4654	85.8406	17.0543	-8.9388	-1.3825	-18.1144	0.9711	0.0000	0.6036	-14.4082	10.5284	0.0000	-5.0409	0.0000	11.6753	100.0000	11.5248	38.8861	23.6500	8.7849	2.0681	33.0039	69.9541	0.0000	0.3003	4.2487	10.1627	0.0000	-8.9699	41.0914	4.9444	0.0000	29.5639	100.0000	100.0000	0.0000	9.0957	6.0627	87.9942	48.0745	8.7829	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	1.4132	47.6954	-16.4046	-2.7550	0.0000	91.1128	9.2130	0.0000	0.2633	36.1740	7.8829	0.0000	0.2090	0.0000	11.4983	54.4108	0.5902	100.0000	13.1086	2.0934	0.5768	0.5986	0.2766	0.3208	0.1434	13.4450	-48.8665	10.7477	0.3317	2.4172	0.2588	0.5450	-19.4501	-16.6745	-6.4659	28.4034	0.0454	8.1820	-34.9623	0.1989	0.5251	12.3247	3.4062	32.9444	92.6221	12.7252	4.5899	-9.5470	8.7596	83.8152	-2.1547	-4.9525	4.9499	5.4081	10.1722	25.7574	24.4803	-11.9350	83.1978	76.1268	88.1076	0.0000	6.4358	28.8278	6.5438	0.2512	0.0000	36.5192	-15.2486	9.2447	70.3090	16.8717	22.6341	1.4936	0.2833	0.3077	0.0000	0.5839	-24.6214	16.2205	0.0000	-28.1020	80.9266	10.1183	100.0000	-4.8429	24.7187	21.7690	6.5953	2.7375	39.7203	-42.5890	0.0000	0.0686	4.4287	12.5197	4.3048	-15.3965	43.4703	8.6569	0.0000	32.5625	100.0000	100.0000	0.0000	0.1698	24.7611	69.7358	28.6815	11.1335	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	5.7640	58.5630	1.4084	-29.5454	0.0000	88.7210	53.8299	0.0000	0.1264	65.3363	8.4201	0.0000	0.0000	17.6227	6.9802	0.0000	0.5105	100.0000	6.3909	1.7555	1.7493	0.4711	1.7153	0.1513	0.8096	-0.0346	-21.9319	6.8307	0.0000	6.2779	6.3808	0.5424	1.1904	0.0000	-0.2577	25.1079	1.5732	0.1986	-93.4367	0.0000	21.6584	12.8764	8.3764	55.6451	79.5454	4.3887	11.2759	5.5191	15.6111	58.0951	0.0000	3.4688	15.3361	0.0000	8.3300	1.1134	0.7682	28.4935	65.6275	53.2416	84.7908	0.0000	4.1158	57.9376	18.1610	0.0000	0.0000	65.9498	8.1853	8.1481	44.4516	15.0198	0.0000	9.8527	2.5903	0.8535	0.0000	0.3485	-0.6754	0.1554	0.0000	18.7782	0.0000	5.2782	100.0000	-0.4322	50.0190	2.3708	0.9533	0.0000	11.3333	7.2392	0.0000	0.5510	12.2406	0.0000	0.0000	255.5555	4.8985	19.3416	0.0000	63.1599	100.0000	100.0000	0.0000	0.0918	25.7772	57.8196	31.6279	0.0000	-5.9451	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	17.1659	0.0000	0.0000	1.9230	0.0000	35.3744	17.4985	0.0000	0.0000	57.1395	5.6686	0.0000	0.0000	0.0000	11.1947	0.0000	0.5043	100.0000	140.7051	4.2864	0.0000	0.3636	1.2096	0.2534	0.0698	7.1428	0.0000	0.0000	0.0000	4.1416	0.7983	0.5133	0.0000	0.0000	16.6666	33.8134	0.7092	0.0000	0.0000	2.1699	-6.6762	17.6146	-0.1090	40.0000	55.4166	0.0000	-30.1393	0.0000	4.0342	96.8591	0.0000	0.0000	0.8771	0.0000	10.7029	23.3761	14.8081	70.4398	60.6719	75.2640	87.5297	0.0000	2.8846	50.2883	-1.3059	0.2456	0.0000	46.2301	0.0000	-100.0000	50.3069	7.4615	0.0000	-7.7651	0.0000	0.0000	0.0000	0.2087	0.0000	0.0000	0.0000	33.3333	0.0000	6.5383	0.0000	-3.2110	0.0000	13.1344	-1.5060	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8780	100.0000	4.3762	0.0000	43.8955	100.0000	100.0000	0.0000	0.4554	0.0000	50.2083	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-47.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-5.3571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-19.1227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6527	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	2.4570	21.9965	-0.8482	-1.2470	0.2294	95.0159	6.7563	12.9931	0.0877	16.3358	7.5705	0.0000	4.6986	5.2156	4.3267	0.0000	0.5957	100.0000	10.2151	18.6892	11.8891	0.3637	1.0424	0.1898	0.0238	8.9678	-27.5686	22.2908	0.1040	1.6996	4.6172	0.3440	-6.8541	0.0000	4.9000	16.4366	0.8658	9.9608	-10.3636	13.4191	8.3818	8.9665	-2.9935	32.9781	89.0895	18.4571	3.5136	9.0468	10.4473	72.1862	-1.5101	17.4412	3.3588	-6.5082	5.0829	18.5555	24.5505	6.5271	67.8531	40.3847	88.0451	0.0000	-0.5993	15.2127	0.7541	18.7459	0.6750	23.6738	-24.0270	2.4898	59.8739	15.0100	19.2937	-5.3097	-16.5900	2.2312	19.8626	0.5467	-19.5015	14.4894	0.0000	-14.4686	0.0000	10.8754	100.0000	-4.6371	15.0581	25.8377	2.8779	0.0000	31.5332	5.5144	0.0863	0.9849	7.5894	7.4001	0.0000	11.4938	25.4023	9.0317	3.7099	26.4035	100.0000	100.0000	6.2428	0.1249	-18.2347	80.1485	33.5189	1.2146	9.7091	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	0.3644	0.0000	-8.0743	-26.2745	0.0000	97.3757	3.3510	0.0000	0.4371	46.2335	4.7416	0.0000	0.0000	0.0000	4.1744	0.0000	0.5979	100.0000	32.6892	1.2912	5.3977	0.5283	0.0205	0.3327	0.0481	22.9361	0.0000	0.0000	0.0000	0.9094	0.0151	0.5748	-1.8867	0.0000	13.9835	15.5407	0.0000	0.0000	0.0000	0.0000	9.0000	9.6443	4.4963	66.6666	97.4204	100.0000	4.9869	-7.8792	8.9593	98.0971	0.0000	0.0000	3.5644	0.0000	4.6153	28.0654	27.8500	13.0718	98.6075	91.5605	99.3717	0.0000	-2.3917	66.6666	3.9223	0.0000	0.0000	50.3561	0.0000	10.7025	99.3294	55.0923	0.0000	2.6615	0.0000	5.5691	0.0000	0.6760	6.4523	0.0000	0.0000	0.0000	0.0000	10.2562	100.0000	9.4973	100.0000	25.4705	4.7598	0.0000	0.0000	6.4523	0.0000	0.6852	0.0000	0.0000	0.0000	-62.5786	0.0000	11.0036	0.0000	53.2856	100.0000	100.0000	0.0000	0.0000	0.0000	98.9281	100.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	244.4444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	36.5494	0.0000	0.1146	95.2673	122.7214	0.0000	0.0000	0.0000	0.6586	0.0000	0.3233	100.0000	0.0000	57.7844	0.7786	0.1530	0.0000	0.1366	0.0764	10.0000	0.0000	0.0000	0.0000	0.3901	0.0000	0.7451	25.0000	0.0000	21.6131	5.1282	0.0000	0.0000	0.0000	0.0000	6.3273	0.0000	86.4864	0.0000	0.0000	0.0000	65.5875	190.5515	0.4896	46.1859	0.0000	0.0000	0.0898	0.0000	3.2062	0.0000	0.0000	0.0000	40.3567	44.1029	42.6619	0.0000	0.0000	0.0000	9.5238	0.0000	0.0000	41.3473	0.0000	0.0000	0.0000	91.2817	0.0000	94.3418	0.0000	0.1197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.8010	0.0000	-3.5672	0.0000	0.0000	131.3337	0.0000	0.0000	0.0000	0.0000	0.2787	0.0000	0.0000	0.0000	0.0000	0.0000	10.4680	0.0000	93.8127	100.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	0.0000	100.0000	0.0000	0.0000	0.0000	100.0000	-24.4444	0.0000	0.0000	30.2609	-0.9347	0.0000	0.0000	0.0000	18.4210	0.0000	1.1673	100.0000	77.7777	0.0000	0.0000	0.4018	0.0000	0.4344	0.0000	7.6923	0.0000	0.0000	0.0000	4.1666	0.0000	0.7065	0.0000	0.0000	0.0000	42.7083	0.0000	0.0000	0.0000	0.0000	1.2709	6.4808	12.9411	25.0000	100.0000	0.0000	22.5806	0.0000	17.1163	99.0092	0.0000	0.0000	10.5263	0.0000	32.3851	20.2375	21.0526	0.0000	85.4166	77.6476	84.3750	0.0000	5.5555	31.3374	28.1250	0.0000	0.0000	50.0000	0.0000	14.2857	68.1951	15.6746	0.0000	3.2258	0.0000	0.0000	0.0000	0.7349	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9172	100.0000	150.0000	0.0000	19.7916	-4.4470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.6566	0.0000	33.3333	100.0000	100.0000	0.0000	0.0000	0.0000	85.3658	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	2.4125	3.1698	109.3857	-4.4692	0.0000	100.0000	10.5706	0.0000	0.1200	14.7461	5.1512	0.0000	0.0000	0.0000	3.8304	0.0000	0.3629	100.0000	13.7141	41.0493	31.4540	0.3778	0.3663	0.0286	0.1102	23.8763	0.0000	17.1313	0.0000	15.2353	0.5821	0.9335	-40.6151	0.0000	28.8704	11.9972	0.0145	0.0000	0.0000	0.0000	25.4016	7.9312	-1.3407	0.0508	100.0000	4.5830	20.7236	-27.5844	15.3995	67.8089	0.0000	1.8138	1.1051	0.0000	4.4460	31.3477	35.3938	9.1296	56.1366	51.6402	60.4552	0.0000	4.2944	3.8077	3.2353	0.0000	0.0000	12.8151	-2.7035	12.6241	66.6666	32.4108	0.0000	-2.8848	10.3568	0.8315	0.0000	0.6172	0.0132	0.0000	0.0000	0.0000	0.0000	19.3012	100.0000	21.2154	13.2270	27.8883	7.6164	0.0000	0.0000	-20.0096	0.0000	9.6768	75.1158	0.0000	0.0000	35.5945	0.0000	12.3912	0.0000	33.5962	100.0000	100.0000	0.0000	0.0423	-3.1250	66.6666	18.7500	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	3.9637	0.0000	24.3876	4.0331	0.0000	86.5491	14.5998	0.0000	0.8318	33.8522	10.9187	0.0000	0.0903	0.0000	17.5384	63.6363	0.7446	100.0000	16.6258	4.3019	0.6077	0.5080	2.0751	0.4953	0.1869	24.1436	0.0000	0.0000	0.1644	0.5121	0.0013	0.7118	20.0787	0.0000	28.2289	38.9926	0.0094	0.0000	0.0000	1.4686	104.3726	10.2123	10.7931	92.0000	87.3607	0.0000	7.0374	29.4965	1.1774	92.4081	0.0000	0.0000	0.5178	0.0000	27.0987	30.0985	33.3127	-72.7985	80.2030	86.0903	94.4809	0.0000	17.0508	99.0381	14.5547	1.0823	0.0000	34.6484	0.0000	10.2494	79.2334	22.6904	0.0000	0.1725	0.0000	0.3732	0.0000	0.8284	0.0000	0.0000	0.0000	0.3171	36.3636	15.8232	0.0000	14.7824	66.7606	22.3053	3.6955	0.0000	25.0000	0.0000	0.0000	0.0956	0.0000	50.0000	0.0000	-47.1769	33.3333	22.3945	0.0000	32.0636	100.0000	100.0000	0.0000	4.9266	16.5289	74.5350	83.3333	50.0000	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	2.6527	22.3561	-15.2976	-3.7796	0.0000	98.0798	-4.3824	0.0000	0.3532	23.2653	4.9057	0.0000	0.1939	0.0000	14.8549	0.0000	0.7457	100.0000	-6.4961	3.6207	2.4699	0.7446	0.2548	0.3665	0.1312	10.0957	0.0000	14.8866	0.2140	5.3625	0.3822	0.6228	230.6018	0.0000	7.0657	28.7715	0.1608	0.0000	0.0000	0.2207	24.0211	-4.2799	3.4761	48.5845	97.9713	46.4486	8.6466	-0.9170	13.1553	71.1644	4.3300	31.6234	3.5904	0.7237	12.7083	29.2528	29.8276	-21.9804	76.2247	67.0312	81.6010	0.0000	-0.4781	41.7598	0.7618	0.7777	0.0000	22.4910	11.4271	12.8995	81.4240	17.3970	-37.9387	4.8251	2.6783	1.3730	0.0000	0.6938	12.2453	0.0000	0.0000	-14.4764	0.0000	8.0632	100.0000	4.2452	53.3589	28.3501	7.7955	0.0000	65.7962	11.7433	0.0000	0.5259	16.3084	41.7061	0.0000	26.2026	62.8910	11.7995	0.0000	20.9104	100.0000	100.0000	0.0000	0.4265	-40.4878	81.4606	57.1616	47.4819	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	4.3980	0.0000	-18.4562	7.0767	0.0000	94.6651	89.4271	0.0000	0.3420	24.9667	136.0318	0.0000	0.0000	0.0000	15.2693	0.0000	0.7386	100.0000	241.1612	6.8217	2.2245	0.8593	0.0103	0.3059	1.1936	13.7103	26.0724	46.9962	0.0000	11.0449	0.0089	0.5691	-21.8053	0.0000	-7.6478	31.8080	0.0587	20.4468	0.0000	0.0000	1.3416	422.8367	139.0366	17.6475	92.8567	32.5568	11.0784	9.9957	25.6887	88.6958	0.0000	0.0000	12.8437	0.0000	12.8694	31.2807	29.8851	-25.2112	65.3049	61.7358	83.2979	0.0000	564.4616	23.9056	6.9112	0.0000	0.0000	26.6406	-0.9880	11.0916	71.9777	73.1212	0.0000	-0.3520	0.0000	1.3359	0.0000	0.7057	3.7288	0.0000	0.0000	-33.3333	0.0000	14.3099	100.0000	7.7777	68.5690	21.6986	9.5807	0.0000	62.5000	-0.5034	0.0000	1.2883	0.0000	0.0000	0.0000	35.3745	52.4011	13.4649	0.0000	32.7508	100.0000	100.0000	0.0000	6.4030	0.0000	71.3014	54.1666	0.0000	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	0.4123	0.0000	-100.0000	0.0000	0.0000	100.0000	10.3659	0.0000	0.0000	35.5308	5.8202	0.0000	0.0000	0.0000	8.6597	0.0000	0.6576	100.0000	11.8644	3.7113	0.0000	0.6379	0.0000	0.0000	0.2711	31.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.7127	-100.0000	0.0000	80.0000	19.5710	0.0000	0.0000	0.0000	0.0000	41.6733	4.4937	1.6348	0.0000	100.0000	0.0000	6.7114	-100.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	9.6755	54.7936	54.4329	0.0000	100.0000	100.0000	100.0000	0.0000	3.7837	0.0000	5.7971	0.0000	0.0000	32.7835	0.0000	0.0000	100.0000	20.4100	0.0000	-3.5714	0.0000	0.0000	0.0000	0.7080	0.0000	0.0000	0.0000	0.0000	0.0000	23.8292	0.0000	44.4444	0.0000	51.4745	4.3324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	28.9544	100.0000	100.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	3.9834	0.0000	4.3478	-1.8768	0.0000	79.0246	11.9230	0.0000	0.7361	45.7445	4.7784	0.0000	0.1445	0.0000	9.8135	0.0000	0.6513	100.0000	11.0385	2.2295	0.8883	0.4957	3.2768	0.3635	0.1758	10.6170	0.0000	0.0000	0.3289	0.6940	0.0012	0.6591	0.0000	0.0000	25.5174	27.6332	0.0000	0.0000	0.0000	0.0641	126.6137	4.4654	5.8339	90.0000	79.7882	0.0000	9.0817	19.6431	1.5607	87.9432	0.0000	0.0000	0.4403	0.0000	14.0025	27.7782	32.6247	-97.1830	92.4173	92.9827	91.9538	0.0000	16.4796	98.7977	6.2063	0.3735	0.0000	41.9732	0.0000	3.5714	95.7032	28.8352	0.0000	1.9884	0.0000	0.4961	0.0000	0.9279	0.0000	0.0000	0.0000	0.0000	0.0000	7.9457	0.0000	12.2280	50.1410	22.4000	2.7057	0.0000	33.3333	0.0000	0.0000	0.1312	0.0000	100.0000	0.0000	-45.2525	50.0000	23.4019	0.0000	41.8365	100.0000	100.0000	0.0000	0.0000	0.0000	96.7872	75.0000	100.0000	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	1.1162	0.0000	-6.9017	-25.9770	0.0000	98.8031	6.8755	0.0000	0.4327	20.0416	9.2870	0.0000	0.5341	0.0000	16.9736	0.0000	0.7552	100.0000	7.8103	2.9111	4.9740	0.7541	0.4439	0.4692	0.0952	18.7304	0.0000	0.0000	0.0168	1.5697	1.2521	0.6601	580.0000	0.0000	-6.3273	34.3665	0.4855	0.0000	0.0000	0.6974	2.5288	6.3073	8.1184	60.2917	98.7905	0.0000	17.4063	0.1428	6.7984	94.7813	2.1739	0.0000	4.2988	3.2259	15.0970	40.9303	40.5142	-1.5470	96.3776	91.0021	97.0481	0.0000	11.2645	47.2409	7.5028	2.6653	0.0000	23.3453	0.0000	3.8548	97.2469	23.0589	-47.6190	3.5762	0.0000	3.2340	0.0000	0.7050	0.0000	0.0000	0.0000	-7.6923	0.0000	11.4896	0.0000	-1.1593	72.9791	39.2231	8.5219	0.0000	95.8333	0.0000	0.0000	0.8136	0.0000	33.3333	0.0000	28.9562	72.0603	8.1869	0.0000	18.2604	100.0000	100.0000	0.0000	0.0568	-51.2195	95.2586	77.1428	33.3333	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	6.4206	22.3561	-25.7925	5.4692	0.0000	97.9372	-8.1351	0.0000	0.3035	27.6743	2.3323	0.0000	4.3679	0.0000	16.2638	0.0000	0.7521	100.0000	-10.9262	9.3968	2.6043	0.7564	4.3011	0.3270	0.1712	25.2742	0.0000	14.8866	0.4113	12.0302	3.8499	0.6552	-18.9682	0.0000	14.3359	26.5270	0.2214	0.0000	0.0000	4.0602	347.6516	-5.6513	1.7016	44.0817	98.7055	46.4486	14.1817	-1.8002	20.2954	76.5565	7.5641	31.6234	5.2468	-3.0296	13.2729	27.4179	28.3107	-26.0671	74.7061	66.3283	82.2943	0.0000	-3.3474	39.6518	-2.3283	1.2999	0.0000	24.4806	11.4271	16.6681	83.6174	15.7456	-28.2584	14.2612	2.6783	1.4208	0.0000	0.6927	12.2453	0.0000	0.0000	-15.8333	0.0000	3.8549	100.0000	79.8398	41.0962	26.2234	12.4005	0.0000	57.2142	11.7433	0.0000	1.1315	16.3084	50.0790	0.0000	25.1701	60.2712	13.3047	0.0000	23.8575	100.0000	100.0000	0.0000	0.5321	-33.3333	84.3973	44.6733	61.6304	0.0000	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	3.4126	3.1698	214.0786	-4.4692	0.0000	100.0000	10.8777	0.0000	0.1200	4.3537	4.8167	0.0000	0.0000	0.0000	1.4158	0.0000	0.2156	100.0000	15.5639	59.7183	47.1810	0.2477	0.5494	0.0286	0.0297	20.1894	0.0000	17.1313	0.0000	22.8529	0.8732	1.0439	-10.9227	0.0000	3.3057	8.2103	0.0218	0.0000	0.0000	0.0000	17.2657	11.3686	-2.8285	0.0508	100.0000	4.5830	27.7298	8.6233	23.0992	51.7134	0.0000	1.8138	1.6577	0.0000	1.8312	19.6247	25.8743	9.1296	34.2050	27.4603	40.6828	0.0000	4.8051	3.8077	1.9544	0.0000	0.0000	2.8310	-2.7035	12.6241	50.0000	49.2119	0.0000	-2.5415	10.3568	1.2473	0.0000	0.5264	0.0132	0.0000	0.0000	0.0000	0.0000	17.0371	100.0000	9.6009	13.2270	16.0952	9.2584	0.0000	0.0000	-20.0096	0.0000	14.5153	75.1158	0.0000	0.0000	-28.8109	0.0000	12.3912	0.0000	35.9171	100.0000	100.0000	0.0000	0.0423	-3.1250	50.0000	18.7500	0.0000	0.0000	
