Reporting Period	Peer Group Description	Peer Group	UBPSFC16	UBPSE530	UBPSE549	UBPS7414	UBPSK265	UBPSE552	UBPSFC18	UBPSFC13	UBPSE531	UBPSFC20	UBPSE544	UBPSK264	UBPSFC15	UBPSE504	UBPSE502	UBPSFC10	UBPSE532	UBPSE535	UBPSE541	UBPSE498	UBPSE550	UBPSE533	UBPSE524	UBPSFC22	UBPSE542	UBPSF896	UBPSE521	UBPSFC17	UBPSE534	UBPSE499	UBPSFC12	UBPSE537	UBPSFC21	UBPSE547	UBPSE503	UBPSFC11	UBPSE536	UBPSE500	UBPSK266	UBPSE523	UBPSFC09	UBPSFC19	UBPSE539	UBPSE545	UBPSE522	UBPSFC08	UBPSE529	UBPSFC14	UBPSE501	UBPSE538	UBPSFC07	UBPSE540	UBPSE546	UBPSE497	UBPSE551	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	0.0000	0.0000	0.5071	0.4877	0.6386	0.3574	0.0000	0.0728	0.0000	0.0000	0.3163	7.6923	0.0000	0.3813	0.1718	0.0000	5.7726	0.6869	0.0086	0.3700	0.0897	0.0000	1.7870	5.7726	0.4706	0.0986	0.0000	0.0000	0.6869	0.3743	0.0504	0.0000	0.0000	0.8481	0.1879	0.1876	0.0000	0.1938	0.0055	0.0000	0.0000	0.0000	0.0012	59.7905	0.0000	0.0000	0.0000	0.2422	0.0009	0.0012	0.0000	0.0152	3.3665	0.0041	0.4578	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	0.0000	0.0000	1.1367	0.9710	0.2464	1.1906	0.0000	0.0000	0.0000	0.0000	0.7627	14.1472	0.0000	0.2567	0.0509	0.0000	0.0000	0.0000	0.0066	0.2444	0.2163	0.0000	0.0000	0.0000	0.9643	0.1106	0.0000	0.0000	0.0000	0.2444	0.0000	0.0000	0.0000	1.7338	0.0581	0.0000	0.0000	0.1575	0.1866	0.0000	0.0000	0.0000	0.0000	97.5735	0.0000	0.0000	0.0000	0.0121	0.0072	0.0000	0.0000	0.0000	7.1987	0.0000	1.4061	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	0.0000	3.4534	1.5794	0.9477	4.2253	0.3450	0.0000	0.1550	3.4534	0.0000	0.6746	0.0000	0.0000	0.6117	0.2699	0.0000	0.0158	1.7540	0.0622	0.5513	0.1493	0.0931	0.6714	0.0000	0.8854	0.2380	0.0369	0.0000	1.6609	0.5513	0.1186	0.0000	0.0000	1.6224	0.3039	0.0363	1.8836	0.4227	1.3189	0.6357	0.0000	0.0000	0.0000	87.6536	0.5988	0.0000	0.0000	0.5947	0.0339	0.0000	0.0000	11.9901	5.9653	0.0000	0.4940	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	1.8811	0.8388	0.0000	0.3128	0.0000	0.0000	0.0000	0.0000	2.5711	0.0000	0.0000	5.2421	0.0000	0.0000	0.0000	0.0000	0.3040	0.0000	0.0101	0.0000	0.0000	0.0000	0.5347	0.1686	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.4099	0.8102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	133.3863	0.0000	0.0000	0.0000	0.0000	0.8102	0.0000	0.0000	0.0000	5.3120	0.0000	0.3222	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	0.0000	0.0000	1.9685	1.6957	7.3713	0.2320	0.0000	0.4409	0.0000	0.0000	2.4557	0.0000	0.0000	0.6968	0.9193	0.0000	0.0000	0.0000	0.3413	0.3068	0.2180	0.0000	0.0000	0.0000	1.3544	0.1791	0.0000	0.0000	0.0000	0.3068	0.4409	0.0000	0.0000	4.1515	0.9728	0.0000	0.0000	2.9967	2.9703	0.0000	0.0000	0.0000	0.0000	154.7957	0.0000	0.0000	0.0000	0.3724	0.0535	0.0000	0.0000	0.0000	7.5870	0.0000	0.4470	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	0.0000	0.0000	0.2978	0.2978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.1434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5550	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	0.0000	0.0000	1.0924	1.0403	1.0492	0.2627	0.0000	0.2495	0.0000	0.0000	1.0583	0.0000	0.0000	1.5553	0.0751	0.0000	0.0000	0.0000	0.0904	2.3556	0.3324	0.0000	0.0000	0.0000	0.9498	0.0372	0.0000	0.0000	0.0000	2.3640	0.1198	0.0000	0.0000	2.0986	0.1634	0.1296	0.0000	2.4694	0.0000	0.0000	0.0000	0.0000	0.2112	73.8170	0.0000	0.0000	0.0000	2.1119	0.0882	0.2112	0.0000	0.0000	7.0356	0.0083	0.5951	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	0.0000	0.0000	0.3392	0.3331	0.0000	0.1166	0.0000	0.2519	0.0000	0.0000	0.5165	0.0000	0.0000	0.4931	0.1120	0.0000	0.0000	0.0000	0.1318	0.1003	0.1189	0.0000	1.8145	0.0000	0.2012	0.0294	1.4224	0.0000	0.0000	0.2250	0.2519	0.0000	0.0000	0.8496	0.2616	0.0000	0.0000	0.4422	0.0000	1.4224	0.0000	0.0000	757.6923	73.0304	0.0000	0.0000	0.0000	0.6505	0.1495	757.6923	0.0000	1611.5384	1.5868	0.1246	0.2356	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0000	0.0000	0.5354	0.4963	0.5751	0.2301	0.0000	0.0508	0.0000	0.0000	0.5984	0.0000	0.0000	0.5580	0.2312	0.0000	0.0000	0.0000	0.0089	0.6984	0.1410	0.0000	0.0000	0.0000	0.4874	0.0355	0.0000	0.0000	0.0000	0.6984	0.0508	0.0000	0.0000	1.0948	0.2740	0.0000	0.0000	0.2209	0.3898	0.0000	0.0000	0.0000	0.0000	54.6881	0.0000	0.0000	0.0000	0.6308	0.0427	0.0000	0.0000	0.0000	3.4798	0.0000	0.3712	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	0.0000	0.3585	0.9184	0.7091	0.2223	0.2999	0.0000	2.0370	0.3585	0.3585	0.4569	14.6556	0.0000	0.9028	2.0657	0.0000	0.0000	0.0000	0.0649	0.6203	0.1137	0.0000	0.0000	0.0000	0.6251	0.2707	0.0000	0.0000	0.0000	0.6203	2.0370	0.0000	0.3585	1.1877	2.3954	0.0000	0.0000	0.1223	1.3272	0.0000	0.0000	0.0000	0.0000	98.1470	0.0000	0.0000	0.0000	0.0000	0.0629	0.0000	0.0000	0.0000	3.6650	0.0000	0.4189	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	0.0000	0.0000	1.1072	1.0690	27.2248	0.1712	0.0000	0.0000	0.0000	0.0000	1.3053	1.0101	0.0000	1.3120	0.0000	0.0000	0.0000	0.0000	0.0643	5.0095	0.0168	0.0000	0.0000	0.0000	1.0046	0.3309	0.0000	0.0000	0.0000	5.0095	0.0000	0.0000	0.0000	2.3744	0.0000	0.0000	0.0000	0.0771	2.9850	0.0000	0.0000	0.0000	0.0000	94.1647	0.0000	0.0000	0.0000	0.2819	0.0000	0.0000	0.0000	0.0000	6.3062	0.0000	0.1881	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	0.0000	0.0000	1.0026	0.9085	0.1849	0.4462	0.0000	0.1294	0.0000	0.0000	0.5812	0.0984	0.0000	0.6892	0.1693	0.0000	0.0000	0.0000	0.0581	0.7711	0.1135	0.0000	3.5863	0.0000	0.8269	0.2878	0.0000	0.0000	0.0000	0.9302	0.1294	0.0000	0.0000	1.5725	0.4127	0.0000	0.0000	0.7163	0.0196	0.2010	0.0000	0.0000	0.3815	116.0174	0.2010	0.0000	0.0000	0.7314	0.1861	0.3815	0.0000	2.0259	5.1682	0.0445	0.5776	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	0.0000	0.0000	1.8005	1.1397	0.0000	0.5081	0.0000	0.0000	0.0000	0.0000	1.1129	0.0000	0.0000	0.5317	0.1788	0.0000	0.0000	0.0000	0.2299	0.0677	0.1562	0.0000	0.5433	0.0000	0.9097	0.1756	0.0000	0.0000	0.0000	0.0677	0.0000	0.0000	0.0000	2.2527	0.1825	0.0000	0.0000	0.1187	0.0000	0.0000	0.0000	0.0000	0.0000	172.7208	0.0000	0.0000	0.0000	0.0000	0.0036	0.0000	0.0000	0.0000	4.5625	0.0000	0.6630	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	0.0000	0.0000	0.1406	0.1098	0.0000	0.1048	0.0000	0.0786	0.0000	0.0000	0.2089	48.6823	0.0000	0.1690	0.0672	0.0000	0.0000	0.0000	0.0559	0.1099	0.0000	0.0000	0.0000	0.0000	0.0538	0.0523	0.0000	0.0000	0.0000	0.1099	0.0774	0.0000	0.0000	0.3187	0.0711	0.0012	0.2097	0.0816	15.4218	0.0000	0.0000	0.0000	0.0000	18.0137	0.0000	0.0000	0.0000	0.1487	0.0038	0.0000	0.0000	11.8787	0.8773	0.0000	0.1048	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	0.0000	0.0000	0.9668	0.8451	0.2902	0.5334	0.0000	0.1735	0.0000	0.0000	0.6822	1.8258	0.0000	0.6260	0.3223	0.0000	0.0000	3.7656	0.0196	0.6288	0.1536	0.0000	1.3641	0.0000	0.8033	0.1556	0.1661	0.0000	3.7656	0.6544	0.1684	0.0000	0.0000	1.6903	0.3444	0.0010	0.0000	0.1039	0.0000	0.6826	0.0000	0.0000	0.8741	102.7923	0.5165	0.0000	0.0000	0.2284	0.0012	0.0000	0.0000	0.0000	4.5804	0.0100	0.6941	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	0.0000	0.0000	3.6050	3.5374	0.2799	0.0937	0.0000	0.0048	0.0000	0.0000	2.2296	0.0397	0.0000	0.1426	0.0450	0.0000	0.0000	0.0000	3.0202	0.1819	0.0680	0.0000	1.3266	0.0000	0.5171	1.7560	1.5747	0.0000	0.0000	0.1978	0.0048	0.0408	0.0000	5.7670	0.1852	0.0000	0.0000	7.1791	0.1460	1.5747	0.0000	0.0000	0.2402	313.3610	0.0000	0.0000	0.0000	0.0586	0.1401	0.1994	0.0000	0.0000	38.9241	0.0158	0.1617	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	0.0000	0.0000	0.4008	0.3687	0.0000	0.2242	0.0000	0.0000	0.0000	0.0000	1.2425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2289	0.0000	0.0000	0.0000	0.3687	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6112	0.0000	0.0000	0.0000	9.6296	0.0000	0.0000	0.0000	0.0000	0.0000	27.5104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2061	0.0000	0.4532	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	0.0000	0.7319	0.9553	0.8606	0.3896	0.2035	0.0000	0.1753	0.7381	1.2808	0.8994	10.0011	0.0000	0.9828	0.3252	0.0000	0.4699	0.0000	0.0965	0.1352	0.0993	0.0000	0.8271	0.8223	0.7090	0.1169	0.8506	0.0000	0.0000	0.1370	0.1655	0.0000	1.2918	1.8019	0.7181	0.0000	0.0000	0.2317	0.4764	1.3175	0.0000	0.0109	0.0004	115.7482	0.4668	0.0000	0.0062	0.8109	0.1579	0.0004	0.0000	0.0302	4.0834	0.0002	0.3197	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.0000	0.0000	0.9894	0.7356	2.2065	2.0082	0.0000	0.3414	0.0000	0.0000	0.4436	0.0000	0.0000	0.4902	0.3295	0.0000	0.0000	0.0000	0.0022	0.3009	0.3281	0.0000	0.0000	0.0000	0.7333	0.0079	0.0000	0.0000	0.0000	0.3009	0.3414	0.0000	0.0000	1.1792	1.6593	0.0000	0.0000	4.9103	2.1437	0.0000	0.0000	0.0000	0.0000	83.9450	0.0000	0.0000	0.0000	0.2499	1.3297	0.0000	0.0000	0.0000	6.6792	0.0000	2.3363	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	0.0000	0.0000	1.9307	1.6285	0.0000	0.3527	0.0000	0.1236	0.0000	0.0000	1.8249	0.0000	0.0000	1.1630	0.0776	0.0000	0.0000	0.0000	0.0000	1.3303	0.3228	0.0000	0.0000	0.0000	1.6285	0.2776	0.0000	0.0000	0.0000	1.3303	0.1236	0.0000	0.0000	3.4535	0.0776	0.0000	0.0000	0.0380	0.0000	0.0000	0.0000	0.0000	0.0000	142.2957	0.0000	0.0000	0.0000	1.2260	0.0000	0.0000	0.0000	0.0000	4.6404	0.0000	0.6753	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	0.0000	0.0000	1.3496	0.7413	0.6472	0.4257	0.0000	0.0000	0.0000	0.0000	0.8395	0.0000	0.0000	1.6700	0.6426	0.0000	0.0000	0.0000	0.0927	2.3102	0.0966	0.0000	4.9130	0.0000	0.6485	0.2058	0.0000	0.0000	0.0000	2.7089	0.0000	0.1905	0.0000	1.5808	0.8395	0.0000	0.0000	0.8102	0.0000	2.7139	0.0000	0.0000	0.1905	57.0696	2.7139	0.0000	0.0000	0.4933	0.1969	0.0000	0.0000	1.1095	4.1055	0.3987	0.5221	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	0.0000	0.0000	1.3247	0.8934	0.0000	0.3020	0.0000	0.3526	0.0000	0.0000	1.6140	0.0000	0.0000	1.4264	0.1345	0.0000	0.0000	0.0000	0.5713	0.6373	0.1417	0.0000	0.0000	0.0000	0.3221	0.0964	0.0000	0.0000	0.0000	0.7030	0.1440	0.0000	0.0000	2.5075	0.2999	0.2085	0.0000	3.5232	0.0000	0.0000	0.0000	0.0000	0.0000	117.7169	0.0000	0.0000	0.0000	1.7611	0.1653	0.0000	0.0000	0.0729	3.3870	0.0657	0.4435	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	0.0000	0.0459	1.9156	1.7017	1.1939	0.3637	0.0000	0.1439	0.0459	0.0000	1.1960	4.9793	0.0000	1.2553	0.3220	0.0000	1.2977	0.5277	0.0941	2.2780	0.2264	0.2379	0.5150	0.0000	1.6075	0.1557	0.1648	0.0000	0.2898	2.3011	0.0964	0.0000	0.0000	3.0696	0.4547	0.0065	0.8850	0.5308	2.2037	0.8045	0.0000	0.0000	0.5639	156.3328	0.6396	0.0000	0.0000	1.1197	0.0880	0.4385	0.0000	18.7007	6.3600	0.0163	0.5901	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	0.0000	0.0000	0.6129	0.6129	0.0000	0.4472	0.0000	0.0000	0.0000	0.0000	0.6540	0.0000	0.0000	0.4558	0.2460	0.0000	0.0000	0.0000	0.4235	0.1614	0.0211	0.0000	0.4520	0.0000	0.1893	0.0000	0.3558	0.0000	0.0000	0.6589	0.0000	0.0000	0.0000	1.2670	0.5883	0.0000	0.0000	0.8162	0.0000	0.6145	0.0000	0.0000	0.0000	34.3434	0.2587	0.0000	0.0000	0.0000	0.3423	0.0000	0.0000	0.0000	4.3286	0.4975	0.4683	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	0.0000	0.0000	0.8081	0.7499	5.7094	0.1103	0.0000	0.0416	0.0000	0.0000	0.9407	0.0000	0.0000	0.8984	0.0402	0.0000	0.0000	0.0000	0.0689	0.5320	0.1169	0.0000	0.0000	0.0000	0.6809	0.2567	0.0000	0.0000	0.0000	0.6167	0.0313	0.0000	0.0000	1.6906	0.0484	0.0102	0.0000	0.3414	0.0000	0.0000	0.0000	0.0000	0.0000	86.1271	0.0000	0.0000	0.0000	0.5360	0.0082	0.0000	0.0000	0.0145	5.0550	0.0846	0.2273	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	0.0000	0.0000	7.5584	6.2130	0.0000	2.4113	0.0000	0.0000	0.0000	0.0000	3.8957	0.0000	0.0000	0.4994	0.7865	0.0000	0.0000	0.0000	0.0000	0.0000	2.4559	0.0000	0.0000	0.0000	6.2130	2.7277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1087	0.7865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	845.4931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.4034	0.0000	4.8672	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	0.0000	0.0000	0.6668	0.4257	4.8676	0.3347	0.0000	0.1131	0.0000	0.0000	0.1698	0.0000	0.0000	0.2121	2.6780	0.0000	0.0000	0.0000	0.0523	0.7449	0.1161	0.0000	0.0426	0.0000	0.3734	0.3409	0.0000	0.0000	0.0000	0.7449	0.1131	0.0000	0.0000	0.5955	2.6780	0.0000	0.0000	0.0369	11.1111	0.0000	0.0000	0.0000	0.0000	36.9347	0.0000	0.0000	0.0000	0.1985	0.0000	0.0000	0.0000	0.0000	2.3677	0.0000	0.4502	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	0.0000	0.0000	0.7038	0.5178	0.0000	0.1775	0.0000	0.0000	0.0000	0.0000	0.5675	0.0000	0.0000	5.1573	0.0266	0.0000	0.0000	0.0000	0.0391	0.0000	0.0653	0.0000	0.0000	0.0000	0.4786	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0854	1.9609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	59.3251	0.0000	0.0000	0.0000	0.0000	1.9343	0.0000	0.0000	0.0000	1.7983	0.0000	0.2428	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	0.0000	0.0000	1.1948	0.8548	0.0000	0.5357	0.0000	0.1581	0.0000	0.0000	0.5680	0.0000	0.0000	0.2204	0.1718	0.0000	0.0000	0.3266	0.0175	1.1606	0.0762	0.1891	1.4492	0.0000	0.7935	0.2366	0.5100	0.0000	0.1374	1.1895	0.1581	0.0084	0.0000	1.4214	0.2644	0.0000	1.7236	0.3830	0.0000	0.5174	0.0000	0.0000	0.0084	131.7354	0.0073	0.0000	0.0000	0.0343	0.0094	0.0000	0.0000	0.1655	4.3641	0.0289	0.6263	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	0.0000	0.0000	2.4932	2.3731	10.8747	0.5868	0.0000	0.1672	0.0000	0.0000	0.9685	0.0000	0.0000	1.4421	0.1202	0.0000	0.0000	0.0000	0.1470	0.0873	0.9359	0.0000	0.0000	0.0000	2.2261	0.0000	0.0000	0.0000	0.0000	0.0873	0.1672	0.0000	0.0000	3.3417	0.1202	0.0000	0.0000	1.4567	0.0000	0.0000	0.0000	0.0000	0.0000	143.2425	0.0000	0.0000	0.0000	2.2803	0.0000	0.0000	0.0000	0.0000	10.7694	0.0000	1.5228	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
