Reporting Period	Peer Group Description	Peer Group	UBPSE050	UBPSE045	UBPSE059	UBPSE078	UBPSE054	UBPSE079	UBPSL114	UBPSL112	UBPSHR50	UBPSL117	UBPSE057	UBPSE047	UBPSE072	UBPSE068	UBPSL111	UBPSHR49	UBPSE052	UBPSE061	UBPSE073	UBPSE049	UBPSE053	UBPSE066	UBPSE055	UBPSE074	UBPSE064	UBPSL113	UBPSE069	UBPSE058	UBPSE044	UBPSL116	UBPSE067	UBPSE075	UBPSJA34	UBPSE051	UBPSL115	UBPSE062	UBPSE076	UBPSE070	UBPSE056	UBPSE048	UBPSE077	UBPSE065	UBPSE046	UBPSE071	UBPSL110	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	48.0683	-30.0000	0.0000	-9.0258	166.6666	0.0000	0.0000	119.2838	155.9944	0.0000	16.7356	11.8331	-1450.0000	18.5968	-22.8710	37.0732	20.6216	-78.4840	18.7962	17.4392	98.7530	15.2101	0.0000	43.6141	0.0000	-38.2968	17.9665	0.0000	11.9623	0.0000	54.0698	43.6569	0.0000	50.2650	100.4905	73.2935	43.6569	7.3585	16.5917	82.0431	39.4697	26.7203	-100.0000	52.7296	-100.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	-0.2693	0.0000	0.0000	-85.9213	208.3333	0.0000	0.0000	-416.3322	39.8873	0.0000	2.1213	0.5414	0.0000	-3.6895	-48.3855	13.1247	-12.9344	0.0000	0.0000	-8.6074	94.5763	0.0646	0.0000	-107.3662	0.0000	-47.6862	6.7997	0.0000	0.5509	0.0000	-4.2215	-71.6657	0.0000	0.0267	-341.4003	0.0000	-71.6657	-64.0688	27.5588	-12.8161	2.3311	12.5870	46.6666	-109.6655	-24.3189	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	14.4302	0.0000	0.0000	68.8591	-8.5784	0.0000	0.0000	10.2057	58.5703	0.0000	9.1036	9.1274	0.0000	5.0141	-57.6559	24.8308	9.8313	0.0000	40.4371	-5.3578	57.0564	7.4893	0.0000	51.0450	0.0000	-66.3069	4.8675	0.0000	9.1490	100.0000	4.5000	56.8427	0.0000	-12.7129	9.2038	78.8359	57.3740	-14.8853	20.2984	32.1816	0.0000	23.6815	-82.9268	37.4798	-92.2598	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	8.5749	10.2465	0.0000	13.9094	66.5501	0.0000	0.0000	-53.9901	16.9302	136.3636	7.5288	7.5368	0.0000	5.1409	-50.2452	30.6270	8.5889	78.2537	-47.6541	94.7827	29.3767	5.2269	0.0000	-4.0278	0.0000	-47.8111	3.7729	0.0000	7.6385	0.0000	1.5295	13.8417	0.0000	0.8266	-49.0888	42.4582	13.7910	21.2177	32.6039	9.9645	-4.3478	23.2600	28.1435	7.3289	-35.7535	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	2.2417	0.0000	0.0000	72.7391	1082.1428	0.0000	0.0000	-39.3969	27.1571	0.0000	8.8607	7.5822	-25.0000	8.5834	-55.1152	11.3967	-0.5137	0.0000	-100.0000	8.9517	163.8586	10.3922	0.0000	45.7812	0.0000	-55.1152	10.6518	0.0000	7.5822	0.0000	7.5396	62.3802	0.0000	-7.5714	-39.5616	-20.6102	62.3761	-25.4246	43.9316	9.8934	-100.0000	8.5496	0.0000	21.6351	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	2.9434	5.6531	0.0000	16.5332	95.8458	0.0000	0.0000	-16.4527	27.5686	356.4285	11.1019	11.7225	0.0000	6.4383	-46.9781	24.4580	2.1578	14.6497	13.7043	8.5564	83.9133	8.3489	0.0000	4.4421	0.0000	-48.0948	6.2972	0.0000	11.7859	0.0000	0.2852	18.1610	0.0000	-0.5763	-20.2555	75.9428	18.1567	22.3193	34.2394	14.2742	22.8634	26.0445	-10.7338	7.7304	-53.3191	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	2.1214	95.6175	0.0000	126.1111	143.7500	0.0000	0.0000	-33.9192	82.1231	0.0000	14.9755	15.9849	0.0000	12.8394	-49.1946	33.5371	16.5749	130.4347	0.0000	-4.1995	204.0367	11.7869	0.0000	87.9018	0.0000	-42.3028	12.0884	0.0000	15.9768	0.0000	18.5423	105.9137	0.0000	-12.7560	-36.3069	192.0478	105.9137	108.5755	86.6974	27.9596	-24.0676	24.8780	71.3058	76.9978	-28.8586	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	-1.5530	-24.1373	0.0000	89.0323	164.2857	0.0000	0.0000	83.8146	31.6080	0.0000	8.6098	8.6374	0.0000	3.6172	-41.2992	28.4655	17.2245	89.2170	2.1739	109.9713	53.0931	7.2466	0.0000	86.9973	0.0000	-36.9453	7.7080	0.0000	8.7348	0.0000	-13.4470	67.2424	0.0000	-8.8669	613.7275	0.8184	67.2424	6.7931	25.4777	162.9986	-8.5772	21.8614	58.3333	71.2167	-24.1380	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	-10.0543	0.0000	0.0000	-7.3330	0.0000	0.0000	0.0000	-66.5156	-12.0272	0.0000	-0.2899	-0.9243	0.0000	-3.4482	-61.5742	19.1758	-9.4838	0.0000	0.0000	11.7857	224.5506	-5.4988	0.0000	-21.6119	0.0000	-61.5742	1.1450	0.0000	-0.9316	0.0000	64.8322	-2.0140	0.0000	-22.6428	-60.8004	0.0000	-2.0140	100.0000	-26.1904	-27.6315	14.4000	21.1934	0.0000	-21.6119	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	-2.3893	0.0000	0.0000	194.3051	0.0000	0.0000	0.0000	-7.3325	7.9284	0.0000	14.1011	10.8579	0.0000	8.5110	-60.3219	49.0488	6.7941	0.0000	0.0000	73.2156	29.0893	10.3452	0.0000	56.5233	0.0000	-52.5036	0.3126	0.0000	10.8138	0.0000	9.7544	254.1204	0.0000	-23.1060	-7.9098	1.9244	254.1204	49.0909	36.5507	-5.0777	639.9682	44.0230	0.0000	57.3508	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	23.7804	0.0000	0.0000	84.9055	-100.0000	0.0000	0.0000	6.3555	-7.1428	0.0000	2.5019	-5.1746	0.0000	5.4771	-42.1444	-4.5454	9.6991	0.0000	0.0000	13.3333	-13.3333	2.5497	0.0000	54.0209	0.0000	-42.1444	2.5318	0.0000	-5.1746	0.0000	17.0090	84.9055	0.0000	12.1212	5.7042	0.0000	84.9055	0.0000	0.0000	69.2307	0.0000	-4.5454	0.0000	54.0209	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	17.9697	0.0000	0.0000	-247.3447	0.0000	0.0000	0.0000	9.5716	75.1758	0.0000	9.6763	8.0122	0.0000	8.9272	-58.8148	23.8938	4.8883	313.7931	-83.1111	1.5871	115.8605	8.4893	0.0000	-80.7283	0.0000	-56.3120	16.6487	0.0000	8.0097	0.0000	17.5207	-247.3447	0.0000	9.8686	10.7206	49.2638	-247.3447	46.8750	63.9394	13.3660	0.0000	14.3237	0.0000	-73.7217	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	51.1904	0.0000	0.0000	63.9142	-100.0000	0.0000	0.0000	-49.9980	-40.2542	0.0000	74.3999	-22.7148	0.0000	-20.0331	-61.6033	151.3491	20.4912	0.0000	-100.0000	13.1161	815.2422	74.6021	0.0000	-20.4860	0.0000	-61.6033	-25.3113	0.0000	-22.7148	0.0000	-34.5460	-1.4624	0.0000	11.1111	-50.2355	2200.0000	-1.4624	-38.7982	150.0000	9.6774	-100.0000	177.1633	0.0000	-20.4303	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	-19.7626	-20.0000	0.0000	47.7822	400.0000	0.0000	0.0000	16.9344	45.4279	0.0000	10.5443	12.4520	0.0000	6.7915	-46.0559	21.3897	-1.8614	53.3484	-54.5547	4.2702	91.3343	8.2827	0.0000	26.6234	0.0000	-50.8699	3.2601	0.0000	12.7440	0.0000	3.9684	48.1147	0.0000	4.4794	-15.7740	197.1558	48.1147	35.5508	54.0905	55.5029	3.4246	30.3088	-12.9058	30.1516	-55.6595	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	4.3250	0.0000	0.0000	4.6651	253.5888	0.0000	0.0000	-4.0317	34.5579	0.0000	7.1992	8.9248	-100.4839	5.5990	-52.3035	16.0611	-2.5056	-15.3586	-132.1428	-2.6391	146.5297	4.8676	0.0000	0.7471	0.0000	-51.6432	3.5053	0.0000	8.9352	0.0000	15.6436	22.7793	0.0000	-3.5176	-6.6249	26.9535	22.7793	74.3216	26.8818	13.0696	-63.2222	14.0492	-16.9392	11.0167	-59.2734	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	30.0438	0.0000	0.0000	115.1621	17.8571	0.0000	0.0000	152.1763	14.8359	0.0000	11.1164	8.5864	0.0000	16.1215	0.0000	25.0192	46.2752	0.0000	0.0000	55.4864	109.6153	6.9715	0.0000	118.6944	0.0000	0.0000	9.4612	0.0000	8.5864	0.0000	455.5737	137.9619	0.0000	0.0000	152.1763	0.0000	137.9619	-17.5047	4.5454	-31.8793	0.0000	45.6365	0.0000	118.6944	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	11.8151	35.9739	0.0000	75.5771	217.8947	0.0000	0.0000	-0.5740	48.7636	-86.2650	10.6876	11.2252	0.0000	8.3560	-39.1345	28.0627	11.5510	109.3069	-16.7592	5.3834	177.7310	7.5478	0.0000	71.3316	-100.0000	-42.3055	3.7444	0.0000	11.2146	0.0000	12.8578	68.1489	0.0000	1.2247	-0.1540	34.7025	68.2248	-12.0183	7.1247	25.7702	-34.6734	28.6465	-21.3606	73.7534	-61.0287	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	13.6359	0.0000	0.0000	362.1103	6.0606	0.0000	0.0000	53.6172	31.7161	0.0000	7.3939	5.1735	0.0000	6.2514	-40.3250	13.2499	4.2557	50.0000	-21.8666	7.7935	61.1019	6.7553	0.0000	153.4846	0.0000	-25.0512	3.6595	0.0000	5.1406	0.0000	14.5419	361.0565	0.0000	13.2795	51.5263	-13.5746	361.0565	15.3360	1601.3888	14.4825	127.6044	12.4618	0.0000	153.7824	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	-19.6721	2.5641	0.0000	14.3150	0.0000	0.0000	0.0000	-40.3028	86.9047	0.0000	11.2649	11.3481	0.0000	8.2477	-68.2639	22.8674	1.9114	0.0000	0.0000	24.8148	28.7375	8.5381	0.0000	3.7113	0.0000	-54.7728	9.8066	0.0000	11.4806	0.0000	1.7370	14.3150	0.0000	-35.7142	-40.9426	13433.3333	14.3150	-72.9205	295.9549	2.1607	0.0000	36.9757	13.7931	3.7113	-41.2817	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	18.9378	100.0000	0.0000	38.2579	194.6969	0.0000	0.0000	-23.8452	25.4546	-585.7142	9.0415	6.4818	0.0000	5.8596	-43.6943	12.8365	24.0194	-47.3159	-619.4444	21.0919	122.6588	7.9693	0.0000	11.2966	0.0000	-45.8830	6.0071	0.0000	6.4847	0.0000	-5.6891	20.7217	0.0000	1.9199	-15.4459	107.9607	22.9356	-6.7215	35.5043	6.2867	-4.2852	13.1759	-51.4285	12.3306	-75.8622	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	8.5452	0.0000	0.0000	-32.7366	-58.3333	0.0000	0.0000	-28.5714	6.9819	0.0000	4.1793	1.6403	0.0000	3.3275	-51.3888	5.9087	3.1759	0.0000	-420.0000	7.8909	92.7862	1.0160	0.0000	-20.5398	0.0000	-54.2102	5.7360	0.0000	1.7342	0.0000	1.4053	-15.1075	0.0000	-2.9761	-41.9720	63.7182	-15.1075	100.0000	72.0349	0.0000	0.0000	21.8168	-25.0000	-20.4897	-61.9029	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	14.0350	0.0000	0.0000	41.4057	0.0000	0.0000	0.0000	-14.4548	-42.2222	0.0000	-1.0460	-4.0044	0.0000	-5.7337	0.0000	-11.4583	-7.4245	0.0000	0.0000	-11.7571	49.3511	-0.5336	0.0000	29.5084	0.0000	-50.0114	-3.0826	0.0000	-3.9097	0.0000	-29.4694	41.4057	0.0000	0.0000	-14.9799	0.0000	41.4057	-43.2203	100.0000	-16.8384	0.0000	-5.9027	-3.1250	29.6844	-50.0114	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	6.5930	2.2331	0.0000	8.5739	-26.2653	0.0000	0.0000	-10.7286	43.5595	0.0000	6.5436	5.3209	-100.0000	5.4271	-52.8846	15.8306	0.2376	25.0827	-37.2156	7.7971	108.3643	4.8929	-41.0891	4.4723	0.0000	-53.5207	5.6610	14.2857	5.5613	0.0000	20.1893	17.2917	0.0000	-7.9018	-18.2930	53.9462	17.3075	73.9892	58.6079	4.7793	0.6839	15.9902	-16.9449	13.1229	-58.5683	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	63.3879	0.0000	0.0000	41.6541	0.0000	0.0000	0.0000	-15.3225	17.0529	0.0000	13.4762	16.1503	0.0000	8.6064	-52.7298	15.3473	16.1079	0.0000	0.0000	-0.4780	56.4244	9.1574	0.0000	29.8558	0.0000	-52.7298	3.4134	0.0000	16.1503	0.0000	4.3768	41.6541	0.0000	-8.2051	-13.2279	-41.9354	41.6541	239.9999	8.6206	-18.7919	0.0000	33.3134	0.0000	29.0860	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	9.4229	0.0000	0.0000	25.5740	100.0000	0.0000	0.0000	46.3066	18.6316	0.0000	5.8522	2.4835	0.0000	1.2632	-46.1274	13.3929	18.6244	0.0000	5.0000	-1.3697	111.0836	4.3531	0.0000	17.2630	0.0000	-46.1274	2.2054	0.0000	2.4835	0.0000	-19.0635	31.5091	0.0000	4.4891	-20.1316	0.0000	31.5091	-66.9597	3.4233	20.4935	10.8108	17.4225	0.0000	12.9147	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	4.1830	0.0000	0.0000	31.5822	0.0000	0.0000	0.0000	5.2460	36.5901	0.0000	6.5004	14.2192	0.0000	1.5167	-35.7411	38.9994	-6.8629	-25.0000	-15.9722	-4.4253	33.0104	3.3585	0.0000	2.9277	0.0000	-35.7601	1.7241	0.0000	14.2178	0.0000	-4.6533	9.5936	0.0000	27.3619	-10.6603	250.4464	9.5936	198.5606	0.2240	-10.0000	-5.7268	40.2691	-11.1111	-0.7954	-56.0201	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	501.7547	0.0000	0.0000	17.0830	900.0000	0.0000	0.0000	-31.6919	63.1849	0.0000	8.2314	8.7327	0.0000	3.5422	-49.0220	30.1021	57.0554	78.0487	-100.0000	-2.1617	41.9893	5.7820	0.0000	-14.8904	0.0000	-40.4578	10.2197	0.0000	8.7845	0.0000	-18.1954	11.6804	0.0000	1.7964	-38.7259	-88.2352	11.6804	-10.6666	38.2998	84.4438	-7.1428	29.6661	89.2163	-13.3443	-5.0734	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	18.7012	-31.5345	0.0000	47.8484	368.8235	0.0000	0.0000	-6.5570	7.0924	0.0000	13.3560	10.5829	100.0000	10.5514	-36.7751	24.2144	17.3834	0.0000	-18.9400	27.8537	82.2236	10.4720	0.0000	10.9999	-33.7423	-43.0608	14.2634	0.0000	10.7956	0.0000	13.5536	23.7155	0.0000	30.8093	0.6626	137.8699	23.7155	-114.3251	53.4680	25.7474	-49.2081	26.8143	-1.3076	12.9198	-49.6986	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Utah	UTSVG	-8.3743	0.0000	0.0000	94.3935	0.0000	0.0000	0.0000	-30.8203	33.7349	0.0000	30.0877	27.5887	0.0000	22.7729	0.0000	86.0072	-8.8592	0.0000	0.0000	-15.0793	134.9695	24.6389	0.0000	12.5749	0.0000	0.0000	24.0827	0.0000	27.5887	0.0000	22.1080	38.1680	0.0000	0.0000	-30.8203	-53.2668	38.1680	47.7797	-100.0000	-13.4328	-49.3061	61.5927	0.0000	12.5749	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	-26.8397	0.0000	0.0000	-11.0884	-50.0000	0.0000	0.0000	-12.4652	25.9530	0.0000	5.3489	6.8689	0.0000	4.7420	-71.3950	14.6426	-20.7600	31.1111	23.0971	-17.9479	76.8518	5.8185	0.0000	-32.5785	0.0000	-55.8183	5.6679	0.0000	6.9478	0.0000	-0.0069	-11.0884	0.0000	-44.5649	-27.3575	-1.7948	-11.0884	-3.2551	94.0289	-10.4660	0.0000	1.8449	35.9220	-79.7034	-29.4885	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	-23.8888	0.0000	0.0000	99.9966	0.0000	0.0000	0.0000	8.9739	-20.0000	0.0000	72.0875	87.0982	0.0000	71.3561	-79.2780	174.4545	70.4815	213.4035	40.2087	69.8621	118.0544	72.3630	0.0000	64.5189	0.0000	-79.2780	85.4011	0.0000	87.0982	0.0000	212.3116	99.9966	0.0000	-58.0246	8.9319	172000.0000	99.9966	-412.8100	164.6067	13.3218	0.0000	224.2256	0.0000	64.1529	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	-35.9281	0.0000	0.0000	86.2239	-100.0000	0.0000	0.0000	-9.1954	53.7071	0.0000	14.3391	13.4990	0.0000	13.1146	-39.2774	20.5857	-3.2972	0.0000	-22.7272	-10.0142	64.3955	13.3109	0.0000	38.0555	0.0000	-39.2774	8.1441	0.0000	13.4990	0.0000	22.1761	66.1146	0.0000	19.8530	-14.6498	25.7312	66.1146	-6.7035	73.0580	112.7114	-37.7952	17.5550	0.0000	37.5870	0.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	20.6521	0.0000	0.0000	23.0433	0.0000	0.0000	0.0000	-31.8273	-34.1365	0.0000	7.7384	13.4774	0.0000	7.2705	-48.3989	7.6970	6.7578	0.0000	0.0000	-15.2905	52.0846	7.5284	0.0000	3.8059	0.0000	-50.7446	7.6197	0.0000	13.4833	0.0000	2.6390	23.0433	0.0000	0.0000	-31.8572	0.0000	23.0433	-100.0000	125.0000	4.6705	0.0000	7.7800	-100.0000	3.8059	-100.0000	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	1.8327	-19.6045	0.0000	-34.7467	184.3333	0.0000	0.0000	86.1315	24.7658	0.0000	8.7852	6.5616	0.0000	4.2621	-43.8443	16.2177	0.1243	75.0000	-31.4586	-5.2612	51.6871	3.7413	0.0000	5.9331	0.0000	-45.7836	5.7106	0.0000	6.6727	0.0000	4.1603	7.6408	0.0000	9.6168	-18.9587	88.1245	7.6408	20.8413	37.6898	28.3452	242.2600	19.8348	43.8157	7.8292	-26.2012	
3/31/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	-8.5526	-19.9275	0.0000	1012.6598	90.9090	0.0000	0.0000	146.7068	74.1666	0.0000	13.0235	10.0337	0.0000	13.3044	-74.1994	68.1953	14.7656	100.0000	0.0000	-3.6383	85.6849	8.0853	0.0000	1626.0418	0.0000	-74.1994	7.8010	0.0000	10.0192	0.0000	32.7589	1012.6598	0.0000	1.5151	179.8929	0.0000	1012.6598	15.1818	5.2083	59.4660	0.0000	69.5994	825.0000	1626.0418	-74.1994	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	57.3136	0.0000	0.0000	123.2851	118.7500	0.0000	0.0000	46.8500	0.0000	0.0000	73.5444	0.0000	0.0000	14.6654	-30.2768	0.0000	69.8301	0.0000	-137.2222	-11.2791	81.4370	74.4722	0.0000	79.8725	0.0000	-30.2768	8.1465	0.0000	0.0000	0.0000	13.4531	120.8243	0.0000	35.5263	40.9961	0.0000	120.8243	0.0000	18.0946	87.0303	99.5305	-14.7482	0.0000	80.3450	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	57.3136	0.0000	0.0000	123.2851	118.7500	0.0000	0.0000	46.8500	0.0000	0.0000	73.5444	0.0000	0.0000	14.6654	-30.2768	0.0000	69.8301	0.0000	-137.2222	-11.2791	81.4370	74.4722	0.0000	79.8725	0.0000	-30.2768	8.1465	0.0000	0.0000	0.0000	13.4531	120.8243	0.0000	35.5263	40.9961	0.0000	120.8243	0.0000	18.0946	87.0303	99.5305	-14.7482	0.0000	80.3450	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	100.0000	0.0000	0.0000	1580.8798	0.0000	0.0000	0.0000	575.0857	0.0000	0.0000	94.8502	0.0000	0.0000	35.0891	3.1987	0.0000	155.0875	0.0000	0.0000	0.0000	77.3600	94.8502	0.0000	1092.4182	0.0000	3.1987	9.1648	0.0000	0.0000	0.0000	33.9911	1648.1865	0.0000	100.0000	526.9022	0.0000	1648.1865	0.0000	-19.1397	202.1212	1100.0000	0.0000	0.0000	1092.4182	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	129.8888	0.0000	0.0000	1052.2288	0.0000	0.0000	0.0000	340.7625	0.0000	0.0000	87.1865	0.0000	0.0000	25.0986	-17.3001	0.0000	120.6228	0.0000	0.0000	0.0000	87.5484	88.3847	0.0000	716.3537	0.0000	-17.3001	7.1641	0.0000	0.0000	0.0000	21.5816	1057.2350	0.0000	60.2678	340.4802	0.0000	1057.2350	0.0000	36.3095	901.1904	41.6666	-100.0000	0.0000	716.3537	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	11.1111	0.0000	0.0000	-107.0181	0.0000	0.0000	0.0000	-9.4832	0.0000	0.0000	28.2763	0.0000	0.0000	10.9378	0.0000	0.0000	49.0740	0.0000	100.0000	-13.3333	22.9166	28.2763	0.0000	10.9615	0.0000	0.0000	15.7434	0.0000	0.0000	0.0000	10.4836	19.0057	0.0000	0.0000	-9.4832	0.0000	19.0057	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	10.1394	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	8.1141	0.0000	0.0000	0.0000	140.2714	0.0000	0.0000	181.8181	0.0000	0.0000	11.8281	0.0000	0.0000	133.3333	0.0000	0.0000	0.0000	216.1290	181.8181	0.0000	75.2577	0.0000	0.0000	1.1301	0.0000	0.0000	0.0000	10.9542	64.4628	0.0000	0.0000	140.2714	0.0000	64.4628	0.0000	0.0000	133.3333	0.0000	0.0000	0.0000	75.2577	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	58.2531	0.0000	0.0000	0.0000	187.5283	0.0000	0.0000	124.7619	0.0000	0.0000	9.6004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	143.7500	124.7619	0.0000	55.5653	0.0000	0.0000	3.4960	0.0000	0.0000	0.0000	7.8377	58.2531	0.0000	0.0000	187.5283	0.0000	58.2531	0.0000	70.0000	0.0000	0.0000	0.0000	0.0000	55.5653	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	-86.3636	0.0000	0.0000	0.0000	-58.9041	0.0000	0.0000	66.6666	0.0000	0.0000	18.0989	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	120.0000	66.6666	0.0000	-50.8108	0.0000	0.0000	39.9656	0.0000	0.0000	0.0000	17.5230	-45.5357	0.0000	0.0000	-58.9041	0.0000	-45.5357	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	-50.8108	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	-11.1111	0.0000	0.0000	162.2435	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	-11.6937	0.0000	0.0000	14.0596	-43.2388	0.0000	-12.7519	0.0000	100.0000	-100.0000	0.0000	-11.6937	0.0000	10.0378	0.0000	-43.2388	16.8486	0.0000	0.0000	0.0000	14.9706	16.6666	0.0000	10.0000	-88.8188	0.0000	16.6666	0.0000	0.0000	11.1111	-100.0000	0.0000	0.0000	9.7740	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	275.0000	0.0000	0.0000	15.8613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	275.0000	0.0000	0.0000	10.9817	0.0000	0.0000	275.0000	0.0000	0.0000	0.0000	0.0000	600.0000	0.0000	15.8613	0.0000	0.0000	10.2081	0.0000	0.0000	0.0000	10.8123	15.8613	0.0000	0.0000	0.0000	0.0000	15.8613	0.0000	0.0000	0.0000	0.0000	-50.0000	0.0000	15.8613	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	57.5000	0.0000	0.0000	132.1640	0.0000	0.0000	0.0000	24.9700	0.0000	0.0000	17.0357	0.0000	0.0000	6.8235	-48.4006	0.0000	18.6786	0.0000	0.0000	0.0000	0.0000	-10.5684	0.0000	60.7316	0.0000	-48.4006	-0.8066	0.0000	0.0000	0.0000	6.6585	85.5784	0.0000	0.0000	21.8843	0.0000	85.5784	0.0000	0.0000	-12.5000	-100.0000	76.2589	0.0000	60.7316	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	-3.1250	0.0000	0.0000	160.7065	0.0000	0.0000	0.0000	-41.0375	0.0000	0.0000	30.2884	0.0000	0.0000	9.7922	0.0000	0.0000	-1.0204	0.0000	-475.0000	0.0000	66.6666	30.2884	0.0000	-19.3908	0.0000	0.0000	8.6324	0.0000	0.0000	0.0000	9.8275	-4.9404	0.0000	0.0000	-41.0375	0.0000	-4.9404	0.0000	216.6666	25.0000	-26.7523	0.0000	0.0000	-9.1956	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	93.7500	0.0000	0.0000	16.8209	0.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	26.4705	0.0000	0.0000	7.4633	0.0000	0.0000	52.9411	0.0000	0.0000	0.0000	0.0000	26.4705	0.0000	16.1676	0.0000	0.0000	5.9141	0.0000	0.0000	0.0000	7.1954	16.8209	0.0000	0.0000	-10.0000	0.0000	16.8209	0.0000	0.0000	16.6666	0.0000	0.0000	0.0000	16.1676	0.0000	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	-0.6072	0.0000	0.0000	173.5302	0.0000	0.0000	0.0000	36.1547	0.0000	0.0000	95.7220	0.0000	0.0000	3.5338	-21.2409	0.0000	65.7651	0.0000	0.0000	0.0000	139.8204	1078.8556	0.0000	104.7506	0.0000	-21.2409	1.0727	0.0000	0.0000	0.0000	2.8436	229.2875	0.0000	52.6315	36.2660	-100.0000	230.8642	0.0000	35.0877	34.0707	0.0000	-100.0000	0.0000	104.7506	0.0000	
